Território;Nome do território;Sexo;Ano;Meio de agressão;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
GO;Goiás;Mulheres;2001;Arma de fogo;64;2.42;2.38
GO;Goiás;Mulheres;2001;Arma branca ou objeto contundente;56;2.12;2.05
GO;Goiás;Mulheres;2001;Estrangulamento;1;0.04;0.03
GO;Goiás;Mulheres;2001;Força corporal;2;0.08;0.15
GO;Goiás;Mulheres;2001;Demais meios especificados;4;0.15;0.17
GO;Goiás;Mulheres;2001;Meios não especificados;4;0.15;0.16
GO;Goiás;Mulheres;2002;Arma de fogo;76;2.81;2.73
GO;Goiás;Mulheres;2002;Arma branca ou objeto contundente;54;2;2.2
GO;Goiás;Mulheres;2002;Estrangulamento;5;0.19;0.23
GO;Goiás;Mulheres;2002;Força corporal;1;0.04;0.03
GO;Goiás;Mulheres;2002;Demais meios especificados;4;0.15;0.12
GO;Goiás;Mulheres;2002;Meios não especificados;5;0.19;0.12
GO;Goiás;Mulheres;2003;Arma de fogo;69;2.5;2.31
GO;Goiás;Mulheres;2003;Arma branca ou objeto contundente;53;1.92;1.87
GO;Goiás;Mulheres;2003;Estrangulamento;4;0.15;0.19
GO;Goiás;Mulheres;2003;Demais meios especificados;9;0.33;0.26
GO;Goiás;Mulheres;2003;Meios não especificados;8;0.29;0.32
GO;Goiás;Mulheres;2004;Arma de fogo;50;1.78;1.6
GO;Goiás;Mulheres;2004;Arma branca ou objeto contundente;62;2.21;2.21
GO;Goiás;Mulheres;2004;Estrangulamento;12;0.43;0.4
GO;Goiás;Mulheres;2004;Força corporal;1;0.04;0.06
GO;Goiás;Mulheres;2004;Demais meios especificados;9;0.32;0.32
GO;Goiás;Mulheres;2004;Meios não especificados;8;0.28;0.41
GO;Goiás;Mulheres;2005;Arma de fogo;52;1.81;1.66
GO;Goiás;Mulheres;2005;Arma branca ou objeto contundente;58;2.02;1.92
GO;Goiás;Mulheres;2005;Estrangulamento;4;0.14;0.12
GO;Goiás;Mulheres;2005;Força corporal;1;0.03;0.03
GO;Goiás;Mulheres;2005;Demais meios especificados;9;0.31;0.25
GO;Goiás;Mulheres;2005;Meios não especificados;9;0.31;0.34
GO;Goiás;Mulheres;2006;Arma de fogo;69;2.36;2.29
GO;Goiás;Mulheres;2006;Arma branca ou objeto contundente;56;1.92;1.85
GO;Goiás;Mulheres;2006;Estrangulamento;8;0.27;0.37
GO;Goiás;Mulheres;2006;Força corporal;2;0.07;0.1
GO;Goiás;Mulheres;2006;Demais meios especificados;6;0.21;0.22
GO;Goiás;Mulheres;2006;Meios não especificados;2;0.07;0.05
GO;Goiás;Mulheres;2007;Arma de fogo;73;2.46;2.28
GO;Goiás;Mulheres;2007;Arma branca ou objeto contundente;52;1.75;1.66
GO;Goiás;Mulheres;2007;Estrangulamento;5;0.17;0.15
GO;Goiás;Mulheres;2007;Força corporal;1;0.03;0.03
GO;Goiás;Mulheres;2007;Demais meios especificados;4;0.13;0.18
GO;Goiás;Mulheres;2007;Meios não especificados;4;0.13;0.19
GO;Goiás;Mulheres;2008;Arma de fogo;82;2.71;2.47
GO;Goiás;Mulheres;2008;Arma branca ou objeto contundente;58;1.92;1.98
GO;Goiás;Mulheres;2008;Estrangulamento;3;0.1;0.09
GO;Goiás;Mulheres;2008;Força corporal;2;0.07;0.07
GO;Goiás;Mulheres;2008;Demais meios especificados;9;0.3;0.33
GO;Goiás;Mulheres;2008;Meios não especificados;6;0.2;0.17
GO;Goiás;Mulheres;2009;Arma de fogo;76;2.47;2.37
GO;Goiás;Mulheres;2009;Arma branca ou objeto contundente;64;2.08;2.15
GO;Goiás;Mulheres;2009;Estrangulamento;6;0.2;0.17
GO;Goiás;Mulheres;2009;Força corporal;3;0.1;0.1
GO;Goiás;Mulheres;2009;Demais meios especificados;10;0.33;0.32
GO;Goiás;Mulheres;2009;Meios não especificados;6;0.2;0.14
GO;Goiás;Mulheres;2010;Arma de fogo;80;2.56;2.38
GO;Goiás;Mulheres;2010;Arma branca ou objeto contundente;77;2.47;2.29
GO;Goiás;Mulheres;2010;Estrangulamento;8;0.26;0.26
GO;Goiás;Mulheres;2010;Força corporal;3;0.1;0.12
GO;Goiás;Mulheres;2010;Demais meios especificados;12;0.38;0.32
GO;Goiás;Mulheres;2010;Meios não especificados;2;0.06;0.05
GO;Goiás;Mulheres;2011;Arma de fogo;129;4.08;3.62
GO;Goiás;Mulheres;2011;Arma branca ou objeto contundente;101;3.2;3.12
GO;Goiás;Mulheres;2011;Estrangulamento;15;0.47;0.48
GO;Goiás;Mulheres;2011;Força corporal;2;0.06;0.09
GO;Goiás;Mulheres;2011;Demais meios especificados;12;0.38;0.39
GO;Goiás;Mulheres;2011;Meios não especificados;3;0.09;0.08
GO;Goiás;Mulheres;2012;Arma de fogo;133;4.15;3.73
GO;Goiás;Mulheres;2012;Arma branca ou objeto contundente;85;2.65;2.44
GO;Goiás;Mulheres;2012;Estrangulamento;17;0.53;0.44
GO;Goiás;Mulheres;2012;Força corporal;1;0.03;0.04
GO;Goiás;Mulheres;2012;Demais meios especificados;9;0.28;0.26
GO;Goiás;Mulheres;2012;Meios não especificados;2;0.06;0.05
GO;Goiás;Mulheres;2013;Arma de fogo;141;4.34;3.92
GO;Goiás;Mulheres;2013;Arma branca ou objeto contundente;89;2.74;2.64
GO;Goiás;Mulheres;2013;Estrangulamento;18;0.55;0.58
GO;Goiás;Mulheres;2013;Força corporal;6;0.18;0.18
GO;Goiás;Mulheres;2013;Demais meios especificados;12;0.37;0.31
GO;Goiás;Mulheres;2013;Meios não especificados;5;0.15;0.16
GO;Goiás;Mulheres;2014;Arma de fogo;153;4.64;4.25
GO;Goiás;Mulheres;2014;Arma branca ou objeto contundente;94;2.85;2.75
GO;Goiás;Mulheres;2014;Estrangulamento;18;0.55;0.52
GO;Goiás;Mulheres;2014;Força corporal;10;0.3;0.31
GO;Goiás;Mulheres;2014;Demais meios especificados;12;0.36;0.33
GO;Goiás;Mulheres;2014;Meios não especificados;3;0.09;0.1
GO;Goiás;Mulheres;2015;Arma de fogo;134;4.01;3.74
GO;Goiás;Mulheres;2015;Arma branca ou objeto contundente;88;2.63;2.45
GO;Goiás;Mulheres;2015;Estrangulamento;19;0.57;0.58
GO;Goiás;Mulheres;2015;Força corporal;4;0.12;0.12
GO;Goiás;Mulheres;2015;Demais meios especificados;4;0.12;0.12
GO;Goiás;Mulheres;2015;Meios não especificados;6;0.18;0.18
GO;Goiás;Mulheres;2016;Arma de fogo;128;3.78;3.5
GO;Goiás;Mulheres;2016;Arma branca ou objeto contundente;69;2.04;1.96
GO;Goiás;Mulheres;2016;Estrangulamento;17;0.5;0.47
GO;Goiás;Mulheres;2016;Força corporal;11;0.32;0.38
GO;Goiás;Mulheres;2016;Demais meios especificados;8;0.24;0.17
GO;Goiás;Mulheres;2016;Meios não especificados;5;0.15;0.14
GO;Goiás;Mulheres;2017;Arma de fogo;129;3.76;3.49
GO;Goiás;Mulheres;2017;Arma branca ou objeto contundente;89;2.59;2.53
GO;Goiás;Mulheres;2017;Estrangulamento;13;0.38;0.38
GO;Goiás;Mulheres;2017;Força corporal;6;0.17;0.17
GO;Goiás;Mulheres;2017;Demais meios especificados;14;0.41;0.3
GO;Goiás;Mulheres;2017;Meios não especificados;4;0.12;0.11
GO;Goiás;Mulheres;2018;Arma de fogo;117;3.37;3.2
GO;Goiás;Mulheres;2018;Arma branca ou objeto contundente;74;2.13;2.04
GO;Goiás;Mulheres;2018;Estrangulamento;14;0.4;0.35
GO;Goiás;Mulheres;2018;Força corporal;7;0.2;0.2
GO;Goiás;Mulheres;2018;Demais meios especificados;4;0.12;0.09
GO;Goiás;Mulheres;2018;Meios não especificados;4;0.12;0.12
GO;Goiás;Mulheres;2019;Arma de fogo;67;1.9;1.84
GO;Goiás;Mulheres;2019;Arma branca ou objeto contundente;69;1.96;1.89
GO;Goiás;Mulheres;2019;Estrangulamento;10;0.28;0.28
GO;Goiás;Mulheres;2019;Força corporal;6;0.17;0.18
GO;Goiás;Mulheres;2019;Demais meios especificados;5;0.14;0.15
GO;Goiás;Mulheres;2019;Meios não especificados;4;0.11;0.11
GO;Goiás;Mulheres;2020;Arma de fogo;54;1.51;1.47
GO;Goiás;Mulheres;2020;Arma branca ou objeto contundente;61;1.71;1.63
GO;Goiás;Mulheres;2020;Estrangulamento;5;0.14;0.14
GO;Goiás;Mulheres;2020;Força corporal;3;0.08;0.08
GO;Goiás;Mulheres;2020;Demais meios especificados;7;0.2;0.19
GO;Goiás;Mulheres;2020;Meios não especificados;4;0.11;0.11
GO;Goiás;Mulheres;2021;Arma de fogo;51;1.41;1.39
GO;Goiás;Mulheres;2021;Arma branca ou objeto contundente;68;1.89;1.86
GO;Goiás;Mulheres;2021;Estrangulamento;7;0.19;0.19
GO;Goiás;Mulheres;2021;Força corporal;5;0.14;0.14
GO;Goiás;Mulheres;2021;Demais meios especificados;7;0.19;0.2
GO;Goiás;Mulheres;2021;Meios não especificados;7;0.19;0.19
GO;Goiás;Mulheres;2022;Arma de fogo;56;1.54;1.51
GO;Goiás;Mulheres;2022;Arma branca ou objeto contundente;64;1.76;1.7
GO;Goiás;Mulheres;2022;Estrangulamento;9;0.25;0.25
GO;Goiás;Mulheres;2022;Força corporal;7;0.19;0.19
GO;Goiás;Mulheres;2022;Demais meios especificados;8;0.22;0.22
GO;Goiás;Mulheres;2022;Meios não especificados;2;0.05;0.05
GO;Goiás;Mulheres;2023;Arma de fogo;43;1.17;1.15
GO;Goiás;Mulheres;2023;Arma branca ou objeto contundente;50;1.36;1.34
GO;Goiás;Mulheres;2023;Estrangulamento;12;0.33;0.32
GO;Goiás;Mulheres;2023;Força corporal;8;0.22;0.21
GO;Goiás;Mulheres;2023;Demais meios especificados;5;0.14;0.14
GO;Goiás;Mulheres;2023;Meios não especificados;3;0.08;0.08
GO;Goiás;Mulheres;2024;Arma de fogo;31;0.83;0.8
GO;Goiás;Mulheres;2024;Arma branca ou objeto contundente;67;1.8;1.74
GO;Goiás;Mulheres;2024;Estrangulamento;8;0.21;0.22
GO;Goiás;Mulheres;2024;Força corporal;8;0.21;0.21
GO;Goiás;Mulheres;2024;Demais meios especificados;5;0.13;0.14
GO;Goiás;Mulheres;2024;Meios não especificados;3;0.08;0.08
GO;Goiás;Mulheres;2025;Arma de fogo;29;0.77;0.77
GO;Goiás;Mulheres;2025;Arma branca ou objeto contundente;59;1.57;1.5
GO;Goiás;Mulheres;2025;Estrangulamento;9;0.24;0.23
GO;Goiás;Mulheres;2025;Força corporal;7;0.19;0.18
GO;Goiás;Mulheres;2025;Demais meios especificados;7;0.19;0.16
GO;Goiás;Mulheres;2025;Meios não especificados;2;0.05;0.05
MA;Maranhão;Ambos;2000;Arma de fogo;141;2.39;2.83
MA;Maranhão;Ambos;2000;Arma branca ou objeto contundente;126;2.13;2.25
MA;Maranhão;Ambos;2000;Estrangulamento;8;0.14;0.15
MA;Maranhão;Ambos;2000;Força corporal;4;0.07;0.07
MA;Maranhão;Ambos;2000;Demais meios especificados;2;0.03;0.06
MA;Maranhão;Ambos;2000;Meios não especificados;70;1.18;1.38
MA;Maranhão;Ambos;2001;Arma de fogo;221;3.69;4.05
MA;Maranhão;Ambos;2001;Arma branca ou objeto contundente;201;3.36;3.83
MA;Maranhão;Ambos;2001;Estrangulamento;5;0.08;0.1
MA;Maranhão;Ambos;2001;Força corporal;2;0.03;0.06
MA;Maranhão;Ambos;2001;Demais meios especificados;16;0.27;0.32
MA;Maranhão;Ambos;2001;Meios não especificados;117;1.95;2.16
MA;Maranhão;Ambos;2002;Arma de fogo;253;4.17;4.83
MA;Maranhão;Ambos;2002;Arma branca ou objeto contundente;221;3.65;3.89
MA;Maranhão;Ambos;2002;Estrangulamento;3;0.05;0.03
MA;Maranhão;Ambos;2002;Força corporal;4;0.07;0.1
MA;Maranhão;Ambos;2002;Demais meios especificados;18;0.3;0.31
MA;Maranhão;Ambos;2002;Meios não especificados;107;1.77;2.01
MA;Maranhão;Ambos;2003;Arma de fogo;351;5.72;6.55
MA;Maranhão;Ambos;2003;Arma branca ou objeto contundente;289;4.71;5.29
MA;Maranhão;Ambos;2003;Estrangulamento;10;0.16;0.2
MA;Maranhão;Ambos;2003;Força corporal;7;0.11;0.15
MA;Maranhão;Ambos;2003;Demais meios especificados;11;0.18;0.16
MA;Maranhão;Ambos;2003;Meios não especificados;124;2.02;2.22
MA;Maranhão;Ambos;2004;Arma de fogo;355;5.72;6.14
MA;Maranhão;Ambos;2004;Arma branca ou objeto contundente;289;4.66;5.04
MA;Maranhão;Ambos;2004;Estrangulamento;10;0.16;0.2
MA;Maranhão;Ambos;2004;Força corporal;5;0.08;0.1
MA;Maranhão;Ambos;2004;Demais meios especificados;13;0.21;0.24
MA;Maranhão;Ambos;2004;Meios não especificados;57;0.92;1.02
MA;Maranhão;Ambos;2005;Arma de fogo;489;7.79;8.22
MA;Maranhão;Ambos;2005;Arma branca ou objeto contundente;378;6.02;6.47
MA;Maranhão;Ambos;2005;Estrangulamento;6;0.1;0.17
MA;Maranhão;Ambos;2005;Força corporal;12;0.19;0.22
MA;Maranhão;Ambos;2005;Demais meios especificados;11;0.18;0.22
MA;Maranhão;Ambos;2005;Meios não especificados;39;0.62;0.68
MA;Maranhão;Ambos;2006;Arma de fogo;479;7.54;8.17
MA;Maranhão;Ambos;2006;Arma branca ou objeto contundente;417;6.56;6.72
MA;Maranhão;Ambos;2006;Estrangulamento;11;0.17;0.18
MA;Maranhão;Ambos;2006;Força corporal;3;0.05;0.04
MA;Maranhão;Ambos;2006;Demais meios especificados;23;0.36;0.42
MA;Maranhão;Ambos;2006;Meios não especificados;30;0.47;0.57
MA;Maranhão;Ambos;2007;Arma de fogo;602;9.36;9.61
MA;Maranhão;Ambos;2007;Arma branca ou objeto contundente;438;6.81;7.15
MA;Maranhão;Ambos;2007;Estrangulamento;10;0.16;0.16
MA;Maranhão;Ambos;2007;Força corporal;10;0.16;0.18
MA;Maranhão;Ambos;2007;Demais meios especificados;18;0.28;0.33
MA;Maranhão;Ambos;2007;Meios não especificados;48;0.75;0.84
MA;Maranhão;Ambos;2008;Arma de fogo;698;10.74;11.03
MA;Maranhão;Ambos;2008;Arma branca ou objeto contundente;477;7.34;7.65
MA;Maranhão;Ambos;2008;Estrangulamento;16;0.25;0.29
MA;Maranhão;Ambos;2008;Força corporal;13;0.2;0.18
MA;Maranhão;Ambos;2008;Demais meios especificados;26;0.4;0.46
MA;Maranhão;Ambos;2008;Meios não especificados;43;0.66;0.8
MA;Maranhão;Ambos;2009;Arma de fogo;785;11.96;12.03
MA;Maranhão;Ambos;2009;Arma branca ou objeto contundente;525;8;8.28
MA;Maranhão;Ambos;2009;Estrangulamento;11;0.17;0.2
MA;Maranhão;Ambos;2009;Força corporal;8;0.12;0.11
MA;Maranhão;Ambos;2009;Demais meios especificados;23;0.35;0.34
MA;Maranhão;Ambos;2009;Meios não especificados;45;0.69;0.73
MA;Maranhão;Ambos;2010;Arma de fogo;827;12.49;12.52
MA;Maranhão;Ambos;2010;Arma branca ou objeto contundente;583;8.81;8.98
MA;Maranhão;Ambos;2010;Estrangulamento;22;0.33;0.37
MA;Maranhão;Ambos;2010;Força corporal;11;0.17;0.19
MA;Maranhão;Ambos;2010;Demais meios especificados;26;0.39;0.41
MA;Maranhão;Ambos;2010;Meios não especificados;46;0.69;0.8
MA;Maranhão;Ambos;2011;Arma de fogo;944;14.16;14.22
MA;Maranhão;Ambos;2011;Arma branca ou objeto contundente;556;8.34;8.9
MA;Maranhão;Ambos;2011;Estrangulamento;22;0.33;0.41
MA;Maranhão;Ambos;2011;Força corporal;11;0.16;0.2
MA;Maranhão;Ambos;2011;Demais meios especificados;29;0.43;0.46
MA;Maranhão;Ambos;2011;Meios não especificados;29;0.43;0.54
MA;Maranhão;Ambos;2012;Arma de fogo;1152;17.16;16.93
MA;Maranhão;Ambos;2012;Arma branca ou objeto contundente;548;8.17;8.4
MA;Maranhão;Ambos;2012;Estrangulamento;16;0.24;0.26
MA;Maranhão;Ambos;2012;Força corporal;9;0.13;0.18
MA;Maranhão;Ambos;2012;Demais meios especificados;23;0.34;0.38
MA;Maranhão;Ambos;2012;Meios não especificados;27;0.4;0.38
MA;Maranhão;Ambos;2013;Arma de fogo;1397;20.69;20.28
MA;Maranhão;Ambos;2013;Arma branca ou objeto contundente;643;9.52;9.56
MA;Maranhão;Ambos;2013;Estrangulamento;33;0.49;0.5
MA;Maranhão;Ambos;2013;Força corporal;19;0.28;0.31
MA;Maranhão;Ambos;2013;Demais meios especificados;28;0.41;0.44
MA;Maranhão;Ambos;2013;Meios não especificados;43;0.64;0.72
MA;Maranhão;Ambos;2014;Arma de fogo;1688;24.85;24.14
MA;Maranhão;Ambos;2014;Arma branca ou objeto contundente;650;9.57;9.73
MA;Maranhão;Ambos;2014;Estrangulamento;36;0.53;0.48
MA;Maranhão;Ambos;2014;Força corporal;22;0.32;0.29
MA;Maranhão;Ambos;2014;Demais meios especificados;21;0.31;0.31
MA;Maranhão;Ambos;2014;Meios não especificados;40;0.59;0.64
MA;Maranhão;Ambos;2015;Arma de fogo;1718;25.15;24.52
MA;Maranhão;Ambos;2015;Arma branca ou objeto contundente;623;9.12;9.51
MA;Maranhão;Ambos;2015;Estrangulamento;18;0.26;0.29
MA;Maranhão;Ambos;2015;Força corporal;33;0.48;0.55
MA;Maranhão;Ambos;2015;Demais meios especificados;21;0.31;0.32
MA;Maranhão;Ambos;2015;Meios não especificados;25;0.37;0.41
MA;Maranhão;Ambos;2016;Arma de fogo;1625;23.67;23.21
MA;Maranhão;Ambos;2016;Arma branca ou objeto contundente;667;9.72;9.98
MA;Maranhão;Ambos;2016;Estrangulamento;25;0.36;0.39
MA;Maranhão;Ambos;2016;Força corporal;31;0.45;0.49
MA;Maranhão;Ambos;2016;Demais meios especificados;25;0.36;0.38
MA;Maranhão;Ambos;2016;Meios não especificados;35;0.51;0.5
MA;Maranhão;Ambos;2017;Arma de fogo;1483;21.52;20.77
MA;Maranhão;Ambos;2017;Arma branca ou objeto contundente;596;8.65;8.72
MA;Maranhão;Ambos;2017;Estrangulamento;18;0.26;0.25
MA;Maranhão;Ambos;2017;Força corporal;25;0.36;0.38
MA;Maranhão;Ambos;2017;Demais meios especificados;20;0.29;0.34
MA;Maranhão;Ambos;2017;Meios não especificados;38;0.55;0.57
MA;Maranhão;Ambos;2018;Arma de fogo;1284;18.56;17.95
MA;Maranhão;Ambos;2018;Arma branca ou objeto contundente;607;8.78;8.86
MA;Maranhão;Ambos;2018;Estrangulamento;16;0.23;0.25
MA;Maranhão;Ambos;2018;Força corporal;24;0.35;0.4
MA;Maranhão;Ambos;2018;Demais meios especificados;12;0.17;0.18
MA;Maranhão;Ambos;2018;Meios não especificados;37;0.53;0.51
MA;Maranhão;Ambos;2019;Arma de fogo;1074;15.46;15.07
MA;Maranhão;Ambos;2019;Arma branca ou objeto contundente;569;8.19;8.37
MA;Maranhão;Ambos;2019;Estrangulamento;10;0.14;0.16
MA;Maranhão;Ambos;2019;Força corporal;28;0.4;0.42
MA;Maranhão;Ambos;2019;Demais meios especificados;9;0.13;0.11
MA;Maranhão;Ambos;2019;Meios não especificados;13;0.19;0.19
MA;Maranhão;Ambos;2020;Arma de fogo;1447;20.76;20.03
MA;Maranhão;Ambos;2020;Arma branca ou objeto contundente;574;8.23;8.27
MA;Maranhão;Ambos;2020;Estrangulamento;15;0.22;0.22
MA;Maranhão;Ambos;2020;Força corporal;26;0.37;0.4
MA;Maranhão;Ambos;2020;Demais meios especificados;17;0.24;0.27
MA;Maranhão;Ambos;2020;Meios não especificados;21;0.3;0.33
MA;Maranhão;Ambos;2021;Arma de fogo;1447;20.71;20.19
MA;Maranhão;Ambos;2021;Arma branca ou objeto contundente;479;6.85;6.94
MA;Maranhão;Ambos;2021;Estrangulamento;9;0.13;0.13
MA;Maranhão;Ambos;2021;Força corporal;36;0.52;0.56
MA;Maranhão;Ambos;2021;Demais meios especificados;15;0.21;0.21
MA;Maranhão;Ambos;2021;Meios não especificados;12;0.17;0.17
MA;Maranhão;Ambos;2022;Arma de fogo;1348;19.26;18.68
MA;Maranhão;Ambos;2022;Arma branca ou objeto contundente;500;7.14;7.26
MA;Maranhão;Ambos;2022;Estrangulamento;13;0.19;0.18
MA;Maranhão;Ambos;2022;Força corporal;45;0.64;0.68
MA;Maranhão;Ambos;2022;Demais meios especificados;19;0.27;0.26
MA;Maranhão;Ambos;2022;Meios não especificados;13;0.19;0.19
MA;Maranhão;Ambos;2023;Arma de fogo;1476;21.08;20.38
MA;Maranhão;Ambos;2023;Arma branca ou objeto contundente;444;6.34;6.36
MA;Maranhão;Ambos;2023;Estrangulamento;17;0.24;0.25
MA;Maranhão;Ambos;2023;Força corporal;41;0.59;0.63
MA;Maranhão;Ambos;2023;Demais meios especificados;17;0.24;0.24
MA;Maranhão;Ambos;2023;Meios não especificados;10;0.14;0.14
MA;Maranhão;Ambos;2024;Arma de fogo;1585;22.61;21.93
MA;Maranhão;Ambos;2024;Arma branca ou objeto contundente;502;7.16;7.08
MA;Maranhão;Ambos;2024;Estrangulamento;12;0.17;0.18
MA;Maranhão;Ambos;2024;Força corporal;28;0.4;0.42
MA;Maranhão;Ambos;2024;Demais meios especificados;14;0.2;0.21
MA;Maranhão;Ambos;2024;Meios não especificados;19;0.27;0.26
MA;Maranhão;Ambos;2025;Arma de fogo;1563;22.27;21.77
MA;Maranhão;Ambos;2025;Arma branca ou objeto contundente;466;6.64;6.58
MA;Maranhão;Ambos;2025;Estrangulamento;15;0.21;0.22
MA;Maranhão;Ambos;2025;Força corporal;42;0.6;0.6
MA;Maranhão;Ambos;2025;Demais meios especificados;9;0.13;0.14
MA;Maranhão;Ambos;2025;Meios não especificados;7;0.1;0.1
MA;Maranhão;Homens;2000;Arma de fogo;129;4.38;5.25
MA;Maranhão;Homens;2000;Arma branca ou objeto contundente;115;3.91;4.11
MA;Maranhão;Homens;2000;Estrangulamento;5;0.17;0.14
MA;Maranhão;Homens;2000;Força corporal;4;0.14;0.13
MA;Maranhão;Homens;2000;Demais meios especificados;2;0.07;0.12
MA;Maranhão;Homens;2000;Meios não especificados;64;2.17;2.51
MA;Maranhão;Homens;2001;Arma de fogo;202;6.77;7.49
MA;Maranhão;Homens;2001;Arma branca ou objeto contundente;185;6.2;7.1
MA;Maranhão;Homens;2001;Estrangulamento;4;0.13;0.12
MA;Maranhão;Homens;2001;Força corporal;2;0.07;0.11
MA;Maranhão;Homens;2001;Demais meios especificados;11;0.37;0.41
MA;Maranhão;Homens;2001;Meios não especificados;104;3.49;3.86
MA;Maranhão;Homens;2002;Arma de fogo;239;7.91;9.3
MA;Maranhão;Homens;2002;Arma branca ou objeto contundente;206;6.82;7.26
MA;Maranhão;Homens;2002;Estrangulamento;3;0.1;0.07
MA;Maranhão;Homens;2002;Força corporal;4;0.13;0.2
MA;Maranhão;Homens;2002;Demais meios especificados;15;0.5;0.47
MA;Maranhão;Homens;2002;Meios não especificados;100;3.31;3.74
MA;Maranhão;Homens;2003;Arma de fogo;324;10.61;12.25
MA;Maranhão;Homens;2003;Arma branca ou objeto contundente;264;8.64;9.71
MA;Maranhão;Homens;2003;Estrangulamento;3;0.1;0.13
MA;Maranhão;Homens;2003;Força corporal;6;0.2;0.24
MA;Maranhão;Homens;2003;Demais meios especificados;8;0.26;0.27
MA;Maranhão;Homens;2003;Meios não especificados;118;3.86;4.29
MA;Maranhão;Homens;2004;Arma de fogo;332;10.74;11.66
MA;Maranhão;Homens;2004;Arma branca ou objeto contundente;271;8.77;9.53
MA;Maranhão;Homens;2004;Estrangulamento;6;0.19;0.23
MA;Maranhão;Homens;2004;Força corporal;5;0.16;0.2
MA;Maranhão;Homens;2004;Demais meios especificados;8;0.26;0.31
MA;Maranhão;Homens;2004;Meios não especificados;54;1.75;1.95
MA;Maranhão;Homens;2005;Arma de fogo;468;14.98;15.93
MA;Maranhão;Homens;2005;Arma branca ou objeto contundente;347;11.11;12.01
MA;Maranhão;Homens;2005;Estrangulamento;4;0.13;0.22
MA;Maranhão;Homens;2005;Força corporal;12;0.38;0.44
MA;Maranhão;Homens;2005;Demais meios especificados;11;0.35;0.45
MA;Maranhão;Homens;2005;Meios não especificados;35;1.12;1.25
MA;Maranhão;Homens;2006;Arma de fogo;455;14.39;15.84
MA;Maranhão;Homens;2006;Arma branca ou objeto contundente;386;12.21;12.51
MA;Maranhão;Homens;2006;Estrangulamento;8;0.25;0.29
MA;Maranhão;Homens;2006;Força corporal;2;0.06;0.06
MA;Maranhão;Homens;2006;Demais meios especificados;19;0.6;0.69
MA;Maranhão;Homens;2006;Meios não especificados;28;0.89;1.07
MA;Maranhão;Homens;2007;Arma de fogo;579;18.11;18.79
MA;Maranhão;Homens;2007;Arma branca ou objeto contundente;412;12.89;13.59
MA;Maranhão;Homens;2007;Estrangulamento;6;0.19;0.14
MA;Maranhão;Homens;2007;Força corporal;7;0.22;0.26
MA;Maranhão;Homens;2007;Demais meios especificados;17;0.53;0.64
MA;Maranhão;Homens;2007;Meios não especificados;42;1.31;1.52
MA;Maranhão;Homens;2008;Arma de fogo;673;20.84;21.49
MA;Maranhão;Homens;2008;Arma branca ou objeto contundente;440;13.62;14.3
MA;Maranhão;Homens;2008;Estrangulamento;12;0.37;0.48
MA;Maranhão;Homens;2008;Força corporal;10;0.31;0.29
MA;Maranhão;Homens;2008;Demais meios especificados;19;0.59;0.66
MA;Maranhão;Homens;2008;Meios não especificados;38;1.18;1.44
MA;Maranhão;Homens;2009;Arma de fogo;753;23.09;23.37
MA;Maranhão;Homens;2009;Arma branca ou objeto contundente;479;14.69;15.36
MA;Maranhão;Homens;2009;Estrangulamento;9;0.28;0.33
MA;Maranhão;Homens;2009;Força corporal;8;0.25;0.23
MA;Maranhão;Homens;2009;Demais meios especificados;18;0.55;0.55
MA;Maranhão;Homens;2009;Meios não especificados;43;1.32;1.44
MA;Maranhão;Homens;2010;Arma de fogo;785;23.88;24.14
MA;Maranhão;Homens;2010;Arma branca ou objeto contundente;532;16.19;16.5
MA;Maranhão;Homens;2010;Estrangulamento;13;0.4;0.43
MA;Maranhão;Homens;2010;Força corporal;9;0.27;0.33
MA;Maranhão;Homens;2010;Demais meios especificados;20;0.61;0.66
