Território;Nome do território;Sexo;Ano;Subgrupo detalhado;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
DF;Distrito Federal;Mulheres;2019;Pulmonares por agentes externos;0;0;0
DF;Distrito Federal;Mulheres;2019;Interstício pulmonar;0;0;0
DF;Distrito Federal;Mulheres;2019;Necróticas e supurativas;0;0;0
DF;Distrito Federal;Mulheres;2019;Pleura;0;0;0
DF;Distrito Federal;Mulheres;2019;Outras do aparelho respiratório;0;0;0
DF;Distrito Federal;Mulheres;2020;Órgãos digestivos;419;27.51;31.22
DF;Distrito Federal;Mulheres;2020;"Pulmão, traqueia e brônquios";150;9.85;11.31
DF;Distrito Federal;Mulheres;2020;Mama feminina;260;17.07;18.49
DF;Distrito Federal;Mulheres;2020;Colo de útero;107;7.03;7.53
DF;Distrito Federal;Mulheres;2020;Demais localizações;477;31.32;35.5
DF;Distrito Federal;Mulheres;2020;Isquêmicas do coração;423;27.78;32.16
DF;Distrito Federal;Mulheres;2020;Cerebrovasculares;515;33.82;38.87
DF;Distrito Federal;Mulheres;2020;Demais cardiovasculares;587;38.55;44.44
DF;Distrito Federal;Mulheres;2020;Vias aéreas superiores;2;0.131;0.135
DF;Distrito Federal;Mulheres;2020;Crônicas das vias aéreas inferiores;202;13.264;15.616
DF;Distrito Federal;Mulheres;2020;Pulmonares por agentes externos;48;3.152;3.717
DF;Distrito Federal;Mulheres;2020;Interstício pulmonar;23;1.51;1.783
DF;Distrito Federal;Mulheres;2020;Necróticas e supurativas;0;0;0
DF;Distrito Federal;Mulheres;2020;Pleura;9;0.591;0.634
DF;Distrito Federal;Mulheres;2020;Outras do aparelho respiratório;11;0.722;0.835
DF;Distrito Federal;Mulheres;2021;Órgãos digestivos;439;28.65;31.44
DF;Distrito Federal;Mulheres;2021;"Pulmão, traqueia e brônquios";156;10.18;11.38
DF;Distrito Federal;Mulheres;2021;Mama feminina;229;14.94;15.88
DF;Distrito Federal;Mulheres;2021;Colo de útero;88;5.74;5.86
DF;Distrito Federal;Mulheres;2021;Demais localizações;519;33.87;37.02
DF;Distrito Federal;Mulheres;2021;Isquêmicas do coração;471;30.73;34.35
DF;Distrito Federal;Mulheres;2021;Cerebrovasculares;475;30.99;34.31
DF;Distrito Federal;Mulheres;2021;Demais cardiovasculares;626;40.85;45.47
DF;Distrito Federal;Mulheres;2021;Vias aéreas superiores;4;0.261;0.122
DF;Distrito Federal;Mulheres;2021;Crônicas das vias aéreas inferiores;338;22.055;12.44
DF;Distrito Federal;Mulheres;2021;Pulmonares por agentes externos;62;4.046;2.277
DF;Distrito Federal;Mulheres;2021;Interstício pulmonar;48;3.132;1.748
DF;Distrito Federal;Mulheres;2021;Necróticas e supurativas;2;0.131;0.07
DF;Distrito Federal;Mulheres;2021;Pleura;8;0.522;0.28
DF;Distrito Federal;Mulheres;2021;Outras do aparelho respiratório;20;1.305;0.735
DF;Distrito Federal;Mulheres;2022;Órgãos digestivos;409;26.54;27.9
DF;Distrito Federal;Mulheres;2022;"Pulmão, traqueia e brônquios";145;9.41;10.1
DF;Distrito Federal;Mulheres;2022;Mama feminina;259;16.81;17.16
DF;Distrito Federal;Mulheres;2022;Colo de útero;97;6.3;6.24
DF;Distrito Federal;Mulheres;2022;Demais localizações;503;32.64;34.3
DF;Distrito Federal;Mulheres;2022;Isquêmicas do coração;460;29.85;32.12
DF;Distrito Federal;Mulheres;2022;Cerebrovasculares;513;33.29;35.51
DF;Distrito Federal;Mulheres;2022;Demais cardiovasculares;616;39.98;42.64
DF;Distrito Federal;Mulheres;2022;Vias aéreas superiores;10;0.649;0.348
DF;Distrito Federal;Mulheres;2022;Crônicas das vias aéreas inferiores;514;33.357;18.079
DF;Distrito Federal;Mulheres;2022;Pulmonares por agentes externos;134;8.696;4.747
DF;Distrito Federal;Mulheres;2022;Interstício pulmonar;46;2.985;1.616
DF;Distrito Federal;Mulheres;2022;Necróticas e supurativas;0;0;0
DF;Distrito Federal;Mulheres;2022;Pleura;8;0.519;0.259
DF;Distrito Federal;Mulheres;2022;Outras do aparelho respiratório;24;1.558;0.83
DF;Distrito Federal;Mulheres;2023;Órgãos digestivos;440;28.4;28.87
DF;Distrito Federal;Mulheres;2023;"Pulmão, traqueia e brônquios";157;10.13;10.41
DF;Distrito Federal;Mulheres;2023;Mama feminina;253;16.33;16.19
DF;Distrito Federal;Mulheres;2023;Colo de útero;100;6.45;6.19
DF;Distrito Federal;Mulheres;2023;Demais localizações;530;34.21;34.72
DF;Distrito Federal;Mulheres;2023;Isquêmicas do coração;412;26.59;27.23
DF;Distrito Federal;Mulheres;2023;Cerebrovasculares;502;32.4;32.99
DF;Distrito Federal;Mulheres;2023;Demais cardiovasculares;641;41.37;42.32
DF;Distrito Federal;Mulheres;2023;Vias aéreas superiores;10;0.645;0.338
DF;Distrito Federal;Mulheres;2023;Crônicas das vias aéreas inferiores;446;28.785;14.918
DF;Distrito Federal;Mulheres;2023;Pulmonares por agentes externos;82;5.292;2.739
DF;Distrito Federal;Mulheres;2023;Interstício pulmonar;82;5.292;2.719
DF;Distrito Federal;Mulheres;2023;Necróticas e supurativas;4;0.258;0.127
DF;Distrito Federal;Mulheres;2023;Pleura;8;0.516;0.265
DF;Distrito Federal;Mulheres;2023;Outras do aparelho respiratório;26;1.678;0.843
DF;Distrito Federal;Mulheres;2024;Órgãos digestivos;483;31;30.2
DF;Distrito Federal;Mulheres;2024;"Pulmão, traqueia e brônquios";178;11.43;11.25
DF;Distrito Federal;Mulheres;2024;Mama feminina;278;17.84;17.12
DF;Distrito Federal;Mulheres;2024;Colo de útero;117;7.51;7.1
DF;Distrito Federal;Mulheres;2024;Demais localizações;544;34.92;34.3
DF;Distrito Federal;Mulheres;2024;Isquêmicas do coração;425;27.28;26.79
DF;Distrito Federal;Mulheres;2024;Cerebrovasculares;538;34.53;33.53
DF;Distrito Federal;Mulheres;2024;Demais cardiovasculares;813;52.18;50.86
DF;Distrito Federal;Mulheres;2024;Vias aéreas superiores;0;0;0
DF;Distrito Federal;Mulheres;2024;Crônicas das vias aéreas inferiores;0;0;0
DF;Distrito Federal;Mulheres;2024;Pulmonares por agentes externos;0;0;0
DF;Distrito Federal;Mulheres;2024;Interstício pulmonar;0;0;0
DF;Distrito Federal;Mulheres;2024;Necróticas e supurativas;0;0;0
DF;Distrito Federal;Mulheres;2024;Pleura;0;0;0
DF;Distrito Federal;Mulheres;2024;Outras do aparelho respiratório;0;0;0
DF;Distrito Federal;Mulheres;2025;Órgãos digestivos;495;31.61;29.59
DF;Distrito Federal;Mulheres;2025;"Pulmão, traqueia e brônquios";143;9.13;8.59
DF;Distrito Federal;Mulheres;2025;Mama feminina;274;17.5;16.25
DF;Distrito Federal;Mulheres;2025;Colo de útero;92;5.88;5.4
DF;Distrito Federal;Mulheres;2025;Demais localizações;580;37.04;34.67
DF;Distrito Federal;Mulheres;2025;Isquêmicas do coração;367;23.44;21.88
DF;Distrito Federal;Mulheres;2025;Cerebrovasculares;424;27.08;25.14
DF;Distrito Federal;Mulheres;2025;Demais cardiovasculares;869;55.49;51.57
DF;Distrito Federal;Mulheres;2025;Vias aéreas superiores;6;0.383;0.187
DF;Distrito Federal;Mulheres;2025;Crônicas das vias aéreas inferiores;550;35.123;16.55
DF;Distrito Federal;Mulheres;2025;Pulmonares por agentes externos;172;10.984;5.125
DF;Distrito Federal;Mulheres;2025;Interstício pulmonar;110;7.025;3.297
DF;Distrito Federal;Mulheres;2025;Necróticas e supurativas;0;0;0
DF;Distrito Federal;Mulheres;2025;Pleura;12;0.766;0.362
DF;Distrito Federal;Mulheres;2025;Outras do aparelho respiratório;22;1.405;0.671
ES;Espírito Santo;Ambos;2000;Órgãos digestivos;745;23.42;40.14
ES;Espírito Santo;Ambos;2000;"Pulmão, traqueia e brônquios";236;7.42;13.02
ES;Espírito Santo;Ambos;2000;Mama feminina;110;3.46;5.38
ES;Espírito Santo;Ambos;2000;Próstata;129;4.06;7.62
ES;Espírito Santo;Ambos;2000;Colo de útero;88;2.77;4.24
ES;Espírito Santo;Ambos;2000;Demais localizações;740;23.26;35.69
ES;Espírito Santo;Ambos;2000;Isquêmicas do coração;1280;40.24;71.08
ES;Espírito Santo;Ambos;2000;Cerebrovasculares;1785;56.11;98.94
ES;Espírito Santo;Ambos;2000;Demais cardiovasculares;1582;49.73;85.66
ES;Espírito Santo;Ambos;2000;Vias aéreas superiores;4;0.126;0.078
ES;Espírito Santo;Ambos;2000;Crônicas das vias aéreas inferiores;976;30.681;26.216
ES;Espírito Santo;Ambos;2000;Pulmonares por agentes externos;42;1.32;0.912
ES;Espírito Santo;Ambos;2000;Interstício pulmonar;198;6.224;4.778
ES;Espírito Santo;Ambos;2000;Necróticas e supurativas;24;0.754;0.573
ES;Espírito Santo;Ambos;2000;Pleura;24;0.754;0.518
ES;Espírito Santo;Ambos;2000;Outras do aparelho respiratório;442;13.894;11.138
ES;Espírito Santo;Ambos;2001;Órgãos digestivos;736;22.79;38.02
ES;Espírito Santo;Ambos;2001;"Pulmão, traqueia e brônquios";247;7.65;13.02
ES;Espírito Santo;Ambos;2001;Mama feminina;131;4.06;6.46
ES;Espírito Santo;Ambos;2001;Próstata;147;4.55;8.39
ES;Espírito Santo;Ambos;2001;Colo de útero;100;3.1;4.63
ES;Espírito Santo;Ambos;2001;Demais localizações;877;27.15;42.28
ES;Espírito Santo;Ambos;2001;Isquêmicas do coração;1229;38.05;65.67
ES;Espírito Santo;Ambos;2001;Cerebrovasculares;1815;56.2;97.07
ES;Espírito Santo;Ambos;2001;Demais cardiovasculares;1653;51.18;86.83
ES;Espírito Santo;Ambos;2001;Vias aéreas superiores;8;0.248;0.123
ES;Espírito Santo;Ambos;2001;Crônicas das vias aéreas inferiores;1030;31.892;26.57
ES;Espírito Santo;Ambos;2001;Pulmonares por agentes externos;62;1.92;1.444
ES;Espírito Santo;Ambos;2001;Interstício pulmonar;180;5.573;4.263
ES;Espírito Santo;Ambos;2001;Necróticas e supurativas;12;0.372;0.213
ES;Espírito Santo;Ambos;2001;Pleura;16;0.495;0.364
ES;Espírito Santo;Ambos;2001;Outras do aparelho respiratório;398;12.323;9.391
ES;Espírito Santo;Ambos;2002;Órgãos digestivos;813;24.8;40.96
ES;Espírito Santo;Ambos;2002;"Pulmão, traqueia e brônquios";289;8.82;14.77
ES;Espírito Santo;Ambos;2002;Mama feminina;156;4.76;7.13
ES;Espírito Santo;Ambos;2002;Próstata;166;5.06;9.02
ES;Espírito Santo;Ambos;2002;Colo de útero;81;2.47;3.59
ES;Espírito Santo;Ambos;2002;Demais localizações;871;26.57;40.1
ES;Espírito Santo;Ambos;2002;Isquêmicas do coração;1371;41.83;70.32
ES;Espírito Santo;Ambos;2002;Cerebrovasculares;1940;59.19;100.58
ES;Espírito Santo;Ambos;2002;Demais cardiovasculares;1579;48.17;81.12
ES;Espírito Santo;Ambos;2002;Vias aéreas superiores;8;0.244;0.126
ES;Espírito Santo;Ambos;2002;Crônicas das vias aéreas inferiores;1220;37.22;30.07
ES;Espírito Santo;Ambos;2002;Pulmonares por agentes externos;54;1.647;1.278
ES;Espírito Santo;Ambos;2002;Interstício pulmonar;142;4.332;3.254
ES;Espírito Santo;Ambos;2002;Necróticas e supurativas;20;0.61;0.414
ES;Espírito Santo;Ambos;2002;Pleura;22;0.671;0.545
ES;Espírito Santo;Ambos;2002;Outras do aparelho respiratório;354;10.8;8.128
ES;Espírito Santo;Ambos;2003;Órgãos digestivos;840;25.26;40.96
ES;Espírito Santo;Ambos;2003;"Pulmão, traqueia e brônquios";284;8.54;13.88
ES;Espírito Santo;Ambos;2003;Mama feminina;173;5.2;7.51
ES;Espírito Santo;Ambos;2003;Próstata;159;4.78;8.39
ES;Espírito Santo;Ambos;2003;Colo de útero;92;2.77;4.02
ES;Espírito Santo;Ambos;2003;Demais localizações;951;28.6;42.82
ES;Espírito Santo;Ambos;2003;Isquêmicas do coração;1652;49.68;82.15
ES;Espírito Santo;Ambos;2003;Cerebrovasculares;2079;62.51;103.31
ES;Espírito Santo;Ambos;2003;Demais cardiovasculares;2132;64.11;104.98
ES;Espírito Santo;Ambos;2003;Vias aéreas superiores;6;0.18;0.101
ES;Espírito Santo;Ambos;2003;Crônicas das vias aéreas inferiores;1342;40.353;32.229
ES;Espírito Santo;Ambos;2003;Pulmonares por agentes externos;70;2.105;1.483
ES;Espírito Santo;Ambos;2003;Interstício pulmonar;208;6.254;4.523
ES;Espírito Santo;Ambos;2003;Necróticas e supurativas;30;0.902;0.567
ES;Espírito Santo;Ambos;2003;Pleura;18;0.541;0.424
ES;Espírito Santo;Ambos;2003;Outras do aparelho respiratório;342;10.284;7.704
ES;Espírito Santo;Ambos;2004;Órgãos digestivos;939;27.84;43.69
ES;Espírito Santo;Ambos;2004;"Pulmão, traqueia e brônquios";323;9.58;15.14
ES;Espírito Santo;Ambos;2004;Mama feminina;183;5.43;7.88
ES;Espírito Santo;Ambos;2004;Próstata;218;6.46;10.99
ES;Espírito Santo;Ambos;2004;Colo de útero;77;2.28;3.21
ES;Espírito Santo;Ambos;2004;Demais localizações;955;28.31;41.53
ES;Espírito Santo;Ambos;2004;Isquêmicas do coração;1788;53.01;84.79
ES;Espírito Santo;Ambos;2004;Cerebrovasculares;1998;59.23;95.33
ES;Espírito Santo;Ambos;2004;Demais cardiovasculares;2228;66.05;104.47
ES;Espírito Santo;Ambos;2004;Vias aéreas superiores;14;0.415;0.243
ES;Espírito Santo;Ambos;2004;Crônicas das vias aéreas inferiores;1346;39.903;31.35
ES;Espírito Santo;Ambos;2004;Pulmonares por agentes externos;72;2.134;1.497
ES;Espírito Santo;Ambos;2004;Interstício pulmonar;170;5.04;3.68
ES;Espírito Santo;Ambos;2004;Necróticas e supurativas;22;0.652;0.375
ES;Espírito Santo;Ambos;2004;Pleura;28;0.83;0.588
ES;Espírito Santo;Ambos;2004;Outras do aparelho respiratório;292;8.656;6.339
ES;Espírito Santo;Ambos;2005;Órgãos digestivos;924;27.01;41.08
ES;Espírito Santo;Ambos;2005;"Pulmão, traqueia e brônquios";332;9.71;15.08
ES;Espírito Santo;Ambos;2005;Mama feminina;177;5.17;7.51
ES;Espírito Santo;Ambos;2005;Próstata;216;6.31;10.42
ES;Espírito Santo;Ambos;2005;Colo de útero;105;3.07;4.25
ES;Espírito Santo;Ambos;2005;Demais localizações;963;28.15;40.4
ES;Espírito Santo;Ambos;2005;Isquêmicas do coração;1758;51.39;80.62
ES;Espírito Santo;Ambos;2005;Cerebrovasculares;1851;54.11;85.74
ES;Espírito Santo;Ambos;2005;Demais cardiovasculares;2294;67.06;103.95
ES;Espírito Santo;Ambos;2005;Vias aéreas superiores;18;0.526;0.336
ES;Espírito Santo;Ambos;2005;Crônicas das vias aéreas inferiores;1392;40.694;31.095
ES;Espírito Santo;Ambos;2005;Pulmonares por agentes externos;102;2.982;2.143
ES;Espírito Santo;Ambos;2005;Interstício pulmonar;140;4.093;2.98
ES;Espírito Santo;Ambos;2005;Necróticas e supurativas;20;0.585;0.378
ES;Espírito Santo;Ambos;2005;Pleura;20;0.585;0.348
ES;Espírito Santo;Ambos;2005;Outras do aparelho respiratório;296;8.653;6.324
ES;Espírito Santo;Ambos;2006;Órgãos digestivos;1020;29.42;44.01
ES;Espírito Santo;Ambos;2006;"Pulmão, traqueia e brônquios";338;9.75;14.95
ES;Espírito Santo;Ambos;2006;Mama feminina;178;5.13;7.17
ES;Espírito Santo;Ambos;2006;Próstata;209;6.03;9.64
ES;Espírito Santo;Ambos;2006;Colo de útero;79;2.28;3.15
ES;Espírito Santo;Ambos;2006;Demais localizações;1054;30.4;42.89
ES;Espírito Santo;Ambos;2006;Isquêmicas do coração;1981;57.14;87.08
ES;Espírito Santo;Ambos;2006;Cerebrovasculares;2064;59.54;91.98
ES;Espírito Santo;Ambos;2006;Demais cardiovasculares;2329;67.18;101.86
ES;Espírito Santo;Ambos;2006;Vias aéreas superiores;16;0.462;0.261
ES;Espírito Santo;Ambos;2006;Crônicas das vias aéreas inferiores;1354;39.057;29.149
ES;Espírito Santo;Ambos;2006;Pulmonares por agentes externos;74;2.135;1.476
ES;Espírito Santo;Ambos;2006;Interstício pulmonar;168;4.846;3.571
ES;Espírito Santo;Ambos;2006;Necróticas e supurativas;20;0.577;0.366
ES;Espírito Santo;Ambos;2006;Pleura;18;0.519;0.343
ES;Espírito Santo;Ambos;2006;Outras do aparelho respiratório;154;4.442;3.169
ES;Espírito Santo;Ambos;2007;Órgãos digestivos;1055;30.04;43.88
ES;Espírito Santo;Ambos;2007;"Pulmão, traqueia e brônquios";341;9.71;14.49
ES;Espírito Santo;Ambos;2007;Mama feminina;178;5.07;7.12
ES;Espírito Santo;Ambos;2007;Próstata;248;7.06;11.08
ES;Espírito Santo;Ambos;2007;Colo de útero;88;2.51;3.35
ES;Espírito Santo;Ambos;2007;Demais localizações;1048;29.84;41
ES;Espírito Santo;Ambos;2007;Isquêmicas do coração;1927;54.87;81.83
ES;Espírito Santo;Ambos;2007;Cerebrovasculares;1964;55.92;83.67
ES;Espírito Santo;Ambos;2007;Demais cardiovasculares;2318;66;96.62
ES;Espírito Santo;Ambos;2007;Vias aéreas superiores;4;0.114;0.131
ES;Espírito Santo;Ambos;2007;Crônicas das vias aéreas inferiores;666;18.964;28.691
ES;Espírito Santo;Ambos;2007;Pulmonares por agentes externos;37;1.054;1.528
ES;Espírito Santo;Ambos;2007;Interstício pulmonar;66;1.879;2.687
ES;Espírito Santo;Ambos;2007;Necróticas e supurativas;10;0.285;0.343
ES;Espírito Santo;Ambos;2007;Pleura;11;0.313;0.418
ES;Espírito Santo;Ambos;2007;Outras do aparelho respiratório;49;1.395;2.094
ES;Espírito Santo;Ambos;2008;Órgãos digestivos;1207;33.93;48.42
ES;Espírito Santo;Ambos;2008;"Pulmão, traqueia e brônquios";336;9.45;13.88
ES;Espírito Santo;Ambos;2008;Mama feminina;210;5.9;7.96
ES;Espírito Santo;Ambos;2008;Próstata;269;7.56;11.56
ES;Espírito Santo;Ambos;2008;Colo de útero;107;3.01;4.03
ES;Espírito Santo;Ambos;2008;Demais localizações;1103;31.01;41.81
ES;Espírito Santo;Ambos;2008;Isquêmicas do coração;2026;56.95;83.07
ES;Espírito Santo;Ambos;2008;Cerebrovasculares;2027;56.98;83.5
ES;Espírito Santo;Ambos;2008;Demais cardiovasculares;2313;65.02;93.46
ES;Espírito Santo;Ambos;2008;Vias aéreas superiores;6;0.169;0.073
ES;Espírito Santo;Ambos;2008;Crônicas das vias aéreas inferiores;1396;39.243;28.225
ES;Espírito Santo;Ambos;2008;Pulmonares por agentes externos;96;2.699;1.792
ES;Espírito Santo;Ambos;2008;Interstício pulmonar;110;3.092;2.107
ES;Espírito Santo;Ambos;2008;Necróticas e supurativas;28;0.787;0.458
ES;Espírito Santo;Ambos;2008;Pleura;34;0.956;0.636
ES;Espírito Santo;Ambos;2008;Outras do aparelho respiratório;142;3.992;2.656
ES;Espírito Santo;Ambos;2009;Órgãos digestivos;1139;31.62;43.74
ES;Espírito Santo;Ambos;2009;"Pulmão, traqueia e brônquios";384;10.66;15.11
ES;Espírito Santo;Ambos;2009;Mama feminina;200;5.55;7.07
ES;Espírito Santo;Ambos;2009;Próstata;237;6.58;9.71
ES;Espírito Santo;Ambos;2009;Colo de útero;81;2.25;2.9
ES;Espírito Santo;Ambos;2009;Demais localizações;1187;32.95;43.87
ES;Espírito Santo;Ambos;2009;Isquêmicas do coração;2151;59.71;84.39
ES;Espírito Santo;Ambos;2009;Cerebrovasculares;2044;56.74;81.11
ES;Espírito Santo;Ambos;2009;Demais cardiovasculares;2157;59.88;83.68
ES;Espírito Santo;Ambos;2009;Vias aéreas superiores;1;0.028;0.024
ES;Espírito Santo;Ambos;2009;Crônicas das vias aéreas inferiores;679;18.849;27.371
ES;Espírito Santo;Ambos;2009;Pulmonares por agentes externos;69;1.915;2.638
ES;Espírito Santo;Ambos;2009;Interstício pulmonar;82;2.276;3.084
ES;Espírito Santo;Ambos;2009;Necróticas e supurativas;12;0.333;0.446
ES;Espírito Santo;Ambos;2009;Pleura;19;0.527;0.733
ES;Espírito Santo;Ambos;2009;Outras do aparelho respiratório;60;1.666;2.241
ES;Espírito Santo;Ambos;2010;Órgãos digestivos;1183;32.49;44.19
ES;Espírito Santo;Ambos;2010;"Pulmão, traqueia e brônquios";399;10.96;15.12
ES;Espírito Santo;Ambos;2010;Mama feminina;229;6.29;8.07
ES;Espírito Santo;Ambos;2010;Próstata;263;7.22;10.41
ES;Espírito Santo;Ambos;2010;Colo de útero;112;3.08;3.87
ES;Espírito Santo;Ambos;2010;Demais localizações;1222;33.56;43.68
ES;Espírito Santo;Ambos;2010;Isquêmicas do coração;2237;61.44;84.74
ES;Espírito Santo;Ambos;2010;Cerebrovasculares;2071;56.88;79.02
ES;Espírito Santo;Ambos;2010;Demais cardiovasculares;2272;62.4;85.19
ES;Espírito Santo;Ambos;2010;Vias aéreas superiores;0;0;0
ES;Espírito Santo;Ambos;2010;Crônicas das vias aéreas inferiores;1486;40.814;28.148
ES;Espírito Santo;Ambos;2010;Pulmonares por agentes externos;102;2.802;1.796
ES;Espírito Santo;Ambos;2010;Interstício pulmonar;170;4.669;2.978
ES;Espírito Santo;Ambos;2010;Necróticas e supurativas;34;0.934;0.546
ES;Espírito Santo;Ambos;2010;Pleura;28;0.769;0.475
ES;Espírito Santo;Ambos;2010;Outras do aparelho respiratório;138;3.79;2.565
ES;Espírito Santo;Ambos;2011;Órgãos digestivos;1258;34.22;45.04
ES;Espírito Santo;Ambos;2011;"Pulmão, traqueia e brônquios";407;11.07;14.76
ES;Espírito Santo;Ambos;2011;Mama feminina;252;6.86;8.63
ES;Espírito Santo;Ambos;2011;Próstata;299;8.13;11.4
ES;Espírito Santo;Ambos;2011;Colo de útero;108;2.94;3.51
ES;Espírito Santo;Ambos;2011;Demais localizações;1261;34.3;43.45
ES;Espírito Santo;Ambos;2011;Isquêmicas do coração;2209;60.09;80.77
ES;Espírito Santo;Ambos;2011;Cerebrovasculares;2026;55.11;74.01
ES;Espírito Santo;Ambos;2011;Demais cardiovasculares;2226;60.55;80.55
ES;Espírito Santo;Ambos;2011;Vias aéreas superiores;16;0.435;0.223
ES;Espírito Santo;Ambos;2011;Crônicas das vias aéreas inferiores;1586;43.144;29.142
ES;Espírito Santo;Ambos;2011;Pulmonares por agentes externos;102;2.775;1.778
ES;Espírito Santo;Ambos;2011;Interstício pulmonar;114;3.101;1.967
ES;Espírito Santo;Ambos;2011;Necróticas e supurativas;30;0.816;0.51
ES;Espírito Santo;Ambos;2011;Pleura;14;0.381;0.259
ES;Espírito Santo;Ambos;2011;Outras do aparelho respiratório;118;3.21;2.06
ES;Espírito Santo;Ambos;2012;Órgãos digestivos;1305;35.13;44.93
ES;Espírito Santo;Ambos;2012;"Pulmão, traqueia e brônquios";408;10.98;14.45
ES;Espírito Santo;Ambos;2012;Mama feminina;254;6.84;8.25
ES;Espírito Santo;Ambos;2012;Próstata;301;8.1;10.96
