Território;Nome do território;Sexo;Ano;Grupo de causa;Óbitos;Taxa padronizada (por 100 mil hab.)
MG;Minas Gerais;Homens;2020;Sinais e achados mal definidos;6190;61.19
MG;Minas Gerais;Homens;2020;Demais causas definidas;7878;78.9
MG;Minas Gerais;Homens;2021;Aparelho circulatório;19638;190.79
MG;Minas Gerais;Homens;2021;Neoplasias;13712;132.04
MG;Minas Gerais;Homens;2021;Aparelho respiratório;7926;78.04
MG;Minas Gerais;Homens;2021;Causas externas;10198;97.72
MG;Minas Gerais;Homens;2021;COVID-19;24304;233.97
MG;Minas Gerais;Homens;2021;Endócrinas e metabólicas;4396;42.56
MG;Minas Gerais;Homens;2021;Aparelho digestivo;4588;44.03
MG;Minas Gerais;Homens;2021;Infecciosas e parasitárias;3447;33.34
MG;Minas Gerais;Homens;2021;Perinatais e malformações;1332;13.14
MG;Minas Gerais;Homens;2021;Sinais e achados mal definidos;6542;63.32
MG;Minas Gerais;Homens;2021;Demais causas definidas;8330;81.38
MG;Minas Gerais;Homens;2022;Aparelho circulatório;20310;192.39
MG;Minas Gerais;Homens;2022;Neoplasias;14089;132.23
MG;Minas Gerais;Homens;2022;Aparelho respiratório;9872;95.03
MG;Minas Gerais;Homens;2022;Causas externas;10612;101
MG;Minas Gerais;Homens;2022;COVID-19;3879;37.23
MG;Minas Gerais;Homens;2022;Endócrinas e metabólicas;4172;39.39
MG;Minas Gerais;Homens;2022;Aparelho digestivo;4684;44.01
MG;Minas Gerais;Homens;2022;Infecciosas e parasitárias;3643;34.55
MG;Minas Gerais;Homens;2022;Perinatais e malformações;1363;13.79
MG;Minas Gerais;Homens;2022;Sinais e achados mal definidos;6495;61.55
MG;Minas Gerais;Homens;2022;Demais causas definidas;9016;86.25
MG;Minas Gerais;Homens;2023;Aparelho circulatório;19743;181.18
MG;Minas Gerais;Homens;2023;Neoplasias;14661;133.62
MG;Minas Gerais;Homens;2023;Aparelho respiratório;10201;94.92
MG;Minas Gerais;Homens;2023;Causas externas;11109;104.79
MG;Minas Gerais;Homens;2023;COVID-19;616;5.71
MG;Minas Gerais;Homens;2023;Endócrinas e metabólicas;4081;37.46
MG;Minas Gerais;Homens;2023;Aparelho digestivo;4852;44.46
MG;Minas Gerais;Homens;2023;Infecciosas e parasitárias;3828;35.4
MG;Minas Gerais;Homens;2023;Perinatais e malformações;1376;14.12
MG;Minas Gerais;Homens;2023;Sinais e achados mal definidos;6058;56.01
MG;Minas Gerais;Homens;2023;Demais causas definidas;9490;88.21
MG;Minas Gerais;Homens;2024;Aparelho circulatório;19546;173.56
MG;Minas Gerais;Homens;2024;Neoplasias;14938;132
MG;Minas Gerais;Homens;2024;Aparelho respiratório;11572;103.83
MG;Minas Gerais;Homens;2024;Causas externas;11627;108.65
MG;Minas Gerais;Homens;2024;COVID-19;321;2.89
MG;Minas Gerais;Homens;2024;Endócrinas e metabólicas;4134;36.73
MG;Minas Gerais;Homens;2024;Aparelho digestivo;4908;43.75
MG;Minas Gerais;Homens;2024;Infecciosas e parasitárias;4635;41.71
MG;Minas Gerais;Homens;2024;Perinatais e malformações;1261;13.12
MG;Minas Gerais;Homens;2024;Sinais e achados mal definidos;6221;55.99
MG;Minas Gerais;Homens;2024;Demais causas definidas;9817;88.54
MG;Minas Gerais;Homens;2025;Aparelho circulatório;19267;165.49
MG;Minas Gerais;Homens;2025;Neoplasias;14946;128.04
MG;Minas Gerais;Homens;2025;Aparelho respiratório;11587;100.23
MG;Minas Gerais;Homens;2025;Causas externas;11247;103.95
MG;Minas Gerais;Homens;2025;COVID-19;111;0.97
MG;Minas Gerais;Homens;2025;Endócrinas e metabólicas;4088;35.24
MG;Minas Gerais;Homens;2025;Aparelho digestivo;4847;42.06
MG;Minas Gerais;Homens;2025;Infecciosas e parasitárias;3410;29.89
MG;Minas Gerais;Homens;2025;Perinatais e malformações;1228;13.01
MG;Minas Gerais;Homens;2025;Sinais e achados mal definidos;5853;51.37
MG;Minas Gerais;Homens;2025;Demais causas definidas;9323;81.4
MG;Minas Gerais;Mulheres;2000;Aparelho circulatório;13576;206.68
MG;Minas Gerais;Mulheres;2000;Neoplasias;5488;82.47
MG;Minas Gerais;Mulheres;2000;Aparelho respiratório;4559;66.73
MG;Minas Gerais;Mulheres;2000;Causas externas;1552;18.47
MG;Minas Gerais;Mulheres;2000;Endócrinas e metabólicas;2730;41.25
MG;Minas Gerais;Mulheres;2000;Aparelho digestivo;1629;23.82
MG;Minas Gerais;Mulheres;2000;Infecciosas e parasitárias;1991;27.38
MG;Minas Gerais;Mulheres;2000;Perinatais e malformações;1988;15.6
MG;Minas Gerais;Mulheres;2000;Sinais e achados mal definidos;5678;82.51
MG;Minas Gerais;Mulheres;2000;Demais causas definidas;2053;28.41
MG;Minas Gerais;Mulheres;2001;Aparelho circulatório;13773;203.29
MG;Minas Gerais;Mulheres;2001;Neoplasias;5686;83.14
MG;Minas Gerais;Mulheres;2001;Aparelho respiratório;4645;66.39
MG;Minas Gerais;Mulheres;2001;Causas externas;1638;19.52
MG;Minas Gerais;Mulheres;2001;Endócrinas e metabólicas;2676;39.3
MG;Minas Gerais;Mulheres;2001;Aparelho digestivo;1678;23.88
MG;Minas Gerais;Mulheres;2001;Infecciosas e parasitárias;2078;27.98
MG;Minas Gerais;Mulheres;2001;Perinatais e malformações;1861;15.04
MG;Minas Gerais;Mulheres;2001;Sinais e achados mal definidos;5586;79.15
MG;Minas Gerais;Mulheres;2001;Demais causas definidas;2292;31.16
MG;Minas Gerais;Mulheres;2002;Aparelho circulatório;13841;198.22
MG;Minas Gerais;Mulheres;2002;Neoplasias;5853;82.88
MG;Minas Gerais;Mulheres;2002;Aparelho respiratório;4686;65.36
MG;Minas Gerais;Mulheres;2002;Causas externas;1753;20.22
MG;Minas Gerais;Mulheres;2002;Endócrinas e metabólicas;2630;37.47
MG;Minas Gerais;Mulheres;2002;Aparelho digestivo;1704;23.76
MG;Minas Gerais;Mulheres;2002;Infecciosas e parasitárias;2010;26.43
MG;Minas Gerais;Mulheres;2002;Perinatais e malformações;1721;14.2
MG;Minas Gerais;Mulheres;2002;Sinais e achados mal definidos;5326;73.61
MG;Minas Gerais;Mulheres;2002;Demais causas definidas;2483;32.77
MG;Minas Gerais;Mulheres;2003;Aparelho circulatório;14392;199.34
MG;Minas Gerais;Mulheres;2003;Neoplasias;6199;84.95
MG;Minas Gerais;Mulheres;2003;Aparelho respiratório;5007;67.71
MG;Minas Gerais;Mulheres;2003;Causas externas;1884;21.46
MG;Minas Gerais;Mulheres;2003;Endócrinas e metabólicas;2891;39.91
MG;Minas Gerais;Mulheres;2003;Aparelho digestivo;1776;23.91
MG;Minas Gerais;Mulheres;2003;Infecciosas e parasitárias;2202;28.51
MG;Minas Gerais;Mulheres;2003;Perinatais e malformações;1738;14.65
MG;Minas Gerais;Mulheres;2003;Sinais e achados mal definidos;5684;76.33
MG;Minas Gerais;Mulheres;2003;Demais causas definidas;2655;34.45
MG;Minas Gerais;Mulheres;2004;Aparelho circulatório;14720;197.24
MG;Minas Gerais;Mulheres;2004;Neoplasias;6480;86.32
MG;Minas Gerais;Mulheres;2004;Aparelho respiratório;5267;69.25
MG;Minas Gerais;Mulheres;2004;Causas externas;1928;21.68
MG;Minas Gerais;Mulheres;2004;Endócrinas e metabólicas;2903;38.88
MG;Minas Gerais;Mulheres;2004;Aparelho digestivo;1810;23.66
MG;Minas Gerais;Mulheres;2004;Infecciosas e parasitárias;2157;27.27
MG;Minas Gerais;Mulheres;2004;Perinatais e malformações;1728;14.93
MG;Minas Gerais;Mulheres;2004;Sinais e achados mal definidos;5499;71.83
MG;Minas Gerais;Mulheres;2004;Demais causas definidas;2800;35.43
MG;Minas Gerais;Mulheres;2005;Aparelho circulatório;14546;188.47
MG;Minas Gerais;Mulheres;2005;Neoplasias;6639;85.85
MG;Minas Gerais;Mulheres;2005;Aparelho respiratório;4876;62.07
MG;Minas Gerais;Mulheres;2005;Causas externas;1993;22.15
MG;Minas Gerais;Mulheres;2005;Endócrinas e metabólicas;2967;38.51
MG;Minas Gerais;Mulheres;2005;Aparelho digestivo;1933;24.52
MG;Minas Gerais;Mulheres;2005;Infecciosas e parasitárias;2187;27.07
MG;Minas Gerais;Mulheres;2005;Perinatais e malformações;1692;14.9
MG;Minas Gerais;Mulheres;2005;Sinais e achados mal definidos;5048;63.56
MG;Minas Gerais;Mulheres;2005;Demais causas definidas;2992;36.98
MG;Minas Gerais;Mulheres;2006;Aparelho circulatório;15313;192.09
MG;Minas Gerais;Mulheres;2006;Neoplasias;7072;88.63
MG;Minas Gerais;Mulheres;2006;Aparelho respiratório;5108;62.84
MG;Minas Gerais;Mulheres;2006;Causas externas;2186;23.83
MG;Minas Gerais;Mulheres;2006;Endócrinas e metabólicas;3253;40.99
MG;Minas Gerais;Mulheres;2006;Aparelho digestivo;2007;24.91
MG;Minas Gerais;Mulheres;2006;Infecciosas e parasitárias;2198;26.46
MG;Minas Gerais;Mulheres;2006;Perinatais e malformações;1607;14.5
MG;Minas Gerais;Mulheres;2006;Sinais e achados mal definidos;5396;65.97
MG;Minas Gerais;Mulheres;2006;Demais causas definidas;3388;40.6
MG;Minas Gerais;Mulheres;2007;Aparelho circulatório;15118;183.19
MG;Minas Gerais;Mulheres;2007;Neoplasias;7274;88.41
MG;Minas Gerais;Mulheres;2007;Aparelho respiratório;5061;60.3
MG;Minas Gerais;Mulheres;2007;Causas externas;2228;23.88
MG;Minas Gerais;Mulheres;2007;Endócrinas e metabólicas;3324;40.46
MG;Minas Gerais;Mulheres;2007;Aparelho digestivo;2045;24.49
MG;Minas Gerais;Mulheres;2007;Infecciosas e parasitárias;2215;25.98
MG;Minas Gerais;Mulheres;2007;Perinatais e malformações;1413;13.23
MG;Minas Gerais;Mulheres;2007;Sinais e achados mal definidos;5086;60.26
MG;Minas Gerais;Mulheres;2007;Demais causas definidas;3433;39.84
MG;Minas Gerais;Mulheres;2008;Aparelho circulatório;15153;177.25
MG;Minas Gerais;Mulheres;2008;Neoplasias;7709;90.87
MG;Minas Gerais;Mulheres;2008;Aparelho respiratório;5211;60
MG;Minas Gerais;Mulheres;2008;Causas externas;2309;24.38
MG;Minas Gerais;Mulheres;2008;Endócrinas e metabólicas;3257;38.36
MG;Minas Gerais;Mulheres;2008;Aparelho digestivo;2167;25.16
MG;Minas Gerais;Mulheres;2008;Infecciosas e parasitárias;2270;26.04
MG;Minas Gerais;Mulheres;2008;Perinatais e malformações;1473;13.99
MG;Minas Gerais;Mulheres;2008;Sinais e achados mal definidos;5227;60.08
MG;Minas Gerais;Mulheres;2008;Demais causas definidas;3713;41.89
MG;Minas Gerais;Mulheres;2009;Aparelho circulatório;14813;167.61
MG;Minas Gerais;Mulheres;2009;Neoplasias;7865;89.84
MG;Minas Gerais;Mulheres;2009;Aparelho respiratório;5577;61.93
MG;Minas Gerais;Mulheres;2009;Causas externas;2537;26.5
MG;Minas Gerais;Mulheres;2009;Endócrinas e metabólicas;3377;38.37
MG;Minas Gerais;Mulheres;2009;Aparelho digestivo;2148;24.13
MG;Minas Gerais;Mulheres;2009;Infecciosas e parasitárias;2257;25.15
MG;Minas Gerais;Mulheres;2009;Perinatais e malformações;1345;12.97
MG;Minas Gerais;Mulheres;2009;Sinais e achados mal definidos;5222;58.17
MG;Minas Gerais;Mulheres;2009;Demais causas definidas;4064;44.61
MG;Minas Gerais;Mulheres;2010;Aparelho circulatório;16023;175.17
MG;Minas Gerais;Mulheres;2010;Neoplasias;8342;92.45
MG;Minas Gerais;Mulheres;2010;Aparelho respiratório;6248;67.25
MG;Minas Gerais;Mulheres;2010;Causas externas;2534;26.03
MG;Minas Gerais;Mulheres;2010;Endócrinas e metabólicas;3745;41.15
MG;Minas Gerais;Mulheres;2010;Aparelho digestivo;2376;25.89
MG;Minas Gerais;Mulheres;2010;Infecciosas e parasitárias;2483;26.96
MG;Minas Gerais;Mulheres;2010;Perinatais e malformações;1317;12.91
MG;Minas Gerais;Mulheres;2010;Sinais e achados mal definidos;4913;52.92
MG;Minas Gerais;Mulheres;2010;Demais causas definidas;4595;48.78
MG;Minas Gerais;Mulheres;2011;Aparelho circulatório;16280;171.96
MG;Minas Gerais;Mulheres;2011;Neoplasias;8642;92.81
MG;Minas Gerais;Mulheres;2011;Aparelho respiratório;6160;63.98
MG;Minas Gerais;Mulheres;2011;Causas externas;2839;28.54
MG;Minas Gerais;Mulheres;2011;Endócrinas e metabólicas;3880;41.41
MG;Minas Gerais;Mulheres;2011;Aparelho digestivo;2290;24.27
MG;Minas Gerais;Mulheres;2011;Infecciosas e parasitárias;2431;25.51
MG;Minas Gerais;Mulheres;2011;Perinatais e malformações;1354;13.22
MG;Minas Gerais;Mulheres;2011;Sinais e achados mal definidos;4443;46.31
MG;Minas Gerais;Mulheres;2011;Demais causas definidas;4784;49.37
MG;Minas Gerais;Mulheres;2012;Aparelho circulatório;16212;165.39
MG;Minas Gerais;Mulheres;2012;Neoplasias;9077;94.67
MG;Minas Gerais;Mulheres;2012;Aparelho respiratório;6723;67.28
MG;Minas Gerais;Mulheres;2012;Causas externas;2696;26.67
MG;Minas Gerais;Mulheres;2012;Endócrinas e metabólicas;3991;41.03
MG;Minas Gerais;Mulheres;2012;Aparelho digestivo;2397;24.53
MG;Minas Gerais;Mulheres;2012;Infecciosas e parasitárias;2482;25.35
MG;Minas Gerais;Mulheres;2012;Perinatais e malformações;1264;12.24
MG;Minas Gerais;Mulheres;2012;Sinais e achados mal definidos;4370;44.18
MG;Minas Gerais;Mulheres;2012;Demais causas definidas;5161;51.57
MG;Minas Gerais;Mulheres;2013;Aparelho circulatório;16296;160.56
MG;Minas Gerais;Mulheres;2013;Neoplasias;9107;92.03
MG;Minas Gerais;Mulheres;2013;Aparelho respiratório;6750;65.25
MG;Minas Gerais;Mulheres;2013;Causas externas;2605;25.32
MG;Minas Gerais;Mulheres;2013;Endócrinas e metabólicas;3989;39.68
MG;Minas Gerais;Mulheres;2013;Aparelho digestivo;2421;24.14
MG;Minas Gerais;Mulheres;2013;Infecciosas e parasitárias;2484;24.59
MG;Minas Gerais;Mulheres;2013;Perinatais e malformações;1288;12.53
MG;Minas Gerais;Mulheres;2013;Sinais e achados mal definidos;4352;42.52
MG;Minas Gerais;Mulheres;2013;Demais causas definidas;5524;53.39
MG;Minas Gerais;Mulheres;2014;Aparelho circulatório;16058;152.54
MG;Minas Gerais;Mulheres;2014;Neoplasias;9649;94.5
MG;Minas Gerais;Mulheres;2014;Aparelho respiratório;7154;66.65
MG;Minas Gerais;Mulheres;2014;Causas externas;2834;26.94
MG;Minas Gerais;Mulheres;2014;Endócrinas e metabólicas;3877;37.12
MG;Minas Gerais;Mulheres;2014;Aparelho digestivo;2520;24.25
MG;Minas Gerais;Mulheres;2014;Infecciosas e parasitárias;2508;24.09
MG;Minas Gerais;Mulheres;2014;Perinatais e malformações;1215;11.71
MG;Minas Gerais;Mulheres;2014;Sinais e achados mal definidos;4134;39.13
MG;Minas Gerais;Mulheres;2014;Demais causas definidas;5763;53.9
MG;Minas Gerais;Mulheres;2015;Aparelho circulatório;16310;149.61
MG;Minas Gerais;Mulheres;2015;Neoplasias;9800;93.07
MG;Minas Gerais;Mulheres;2015;Aparelho respiratório;7736;69.39
MG;Minas Gerais;Mulheres;2015;Causas externas;2757;25.76
MG;Minas Gerais;Mulheres;2015;Endócrinas e metabólicas;3951;36.67
MG;Minas Gerais;Mulheres;2015;Aparelho digestivo;2532;23.63
MG;Minas Gerais;Mulheres;2015;Infecciosas e parasitárias;2747;25.52
MG;Minas Gerais;Mulheres;2015;Perinatais e malformações;1288;12.13
MG;Minas Gerais;Mulheres;2015;Sinais e achados mal definidos;4423;40.39
MG;Minas Gerais;Mulheres;2015;Demais causas definidas;6255;56.45
MG;Minas Gerais;Mulheres;2016;Aparelho circulatório;16508;146.13
MG;Minas Gerais;Mulheres;2016;Neoplasias;10118;93.33
MG;Minas Gerais;Mulheres;2016;Aparelho respiratório;8182;71.02
MG;Minas Gerais;Mulheres;2016;Causas externas;2720;24.85
MG;Minas Gerais;Mulheres;2016;Endócrinas e metabólicas;4072;36.58
MG;Minas Gerais;Mulheres;2016;Aparelho digestivo;2535;22.92
MG;Minas Gerais;Mulheres;2016;Infecciosas e parasitárias;2893;26.03
MG;Minas Gerais;Mulheres;2016;Perinatais e malformações;1209;11.65
MG;Minas Gerais;Mulheres;2016;Sinais e achados mal definidos;4586;40.71
MG;Minas Gerais;Mulheres;2016;Demais causas definidas;6532;57.2
MG;Minas Gerais;Mulheres;2017;Aparelho circulatório;17021;145.04
MG;Minas Gerais;Mulheres;2017;Neoplasias;10498;93.68
MG;Minas Gerais;Mulheres;2017;Aparelho respiratório;8550;71.31
MG;Minas Gerais;Mulheres;2017;Causas externas;2968;26.44
MG;Minas Gerais;Mulheres;2017;Endócrinas e metabólicas;4161;36.03
MG;Minas Gerais;Mulheres;2017;Aparelho digestivo;2603;22.71
MG;Minas Gerais;Mulheres;2017;Infecciosas e parasitárias;2739;23.91
MG;Minas Gerais;Mulheres;2017;Perinatais e malformações;1275;12.52
MG;Minas Gerais;Mulheres;2017;Sinais e achados mal definidos;4303;36.82
MG;Minas Gerais;Mulheres;2017;Demais causas definidas;6987;58.96
MG;Minas Gerais;Mulheres;2018;Aparelho circulatório;16621;136.99
MG;Minas Gerais;Mulheres;2018;Neoplasias;10801;93.51
MG;Minas Gerais;Mulheres;2018;Aparelho respiratório;8183;65.71
MG;Minas Gerais;Mulheres;2018;Causas externas;2831;24.84
MG;Minas Gerais;Mulheres;2018;Endócrinas e metabólicas;4120;34.43
MG;Minas Gerais;Mulheres;2018;Aparelho digestivo;2791;23.59
MG;Minas Gerais;Mulheres;2018;Infecciosas e parasitárias;2793;23.53
MG;Minas Gerais;Mulheres;2018;Perinatais e malformações;1261;12.21
MG;Minas Gerais;Mulheres;2018;Sinais e achados mal definidos;3935;32.49
MG;Minas Gerais;Mulheres;2018;Demais causas definidas;7211;58.89
MG;Minas Gerais;Mulheres;2019;Aparelho circulatório;17095;136.06
MG;Minas Gerais;Mulheres;2019;Neoplasias;11255;94.63
MG;Minas Gerais;Mulheres;2019;Aparelho respiratório;8765;68.12
MG;Minas Gerais;Mulheres;2019;Causas externas;2851;24.44
MG;Minas Gerais;Mulheres;2019;Endócrinas e metabólicas;4383;35.39
MG;Minas Gerais;Mulheres;2019;Aparelho digestivo;2794;22.78
MG;Minas Gerais;Mulheres;2019;Infecciosas e parasitárias;3020;24.71
MG;Minas Gerais;Mulheres;2019;Perinatais e malformações;1252;12.17
MG;Minas Gerais;Mulheres;2019;Sinais e achados mal definidos;3896;31.22
MG;Minas Gerais;Mulheres;2019;Demais causas definidas;8132;64.06
MG;Minas Gerais;Mulheres;2020;Aparelho circulatório;16832;129.55
MG;Minas Gerais;Mulheres;2020;Neoplasias;11407;93.09
MG;Minas Gerais;Mulheres;2020;Aparelho respiratório;7314;55.04
MG;Minas Gerais;Mulheres;2020;Causas externas;2729;22.91
MG;Minas Gerais;Mulheres;2020;COVID-19;5890;46.2
MG;Minas Gerais;Mulheres;2020;Endócrinas e metabólicas;4541;35.71
MG;Minas Gerais;Mulheres;2020;Aparelho digestivo;2770;21.98
MG;Minas Gerais;Mulheres;2020;Infecciosas e parasitárias;2838;22.5
MG;Minas Gerais;Mulheres;2020;Perinatais e malformações;1106;11.02
MG;Minas Gerais;Mulheres;2020;Sinais e achados mal definidos;4294;33.48
MG;Minas Gerais;Mulheres;2020;Demais causas definidas;7938;60.71
MG;Minas Gerais;Mulheres;2021;Aparelho circulatório;18161;135.84
MG;Minas Gerais;Mulheres;2021;Neoplasias;11519;91.56
MG;Minas Gerais;Mulheres;2021;Aparelho respiratório;7169;52.76
MG;Minas Gerais;Mulheres;2021;Causas externas;3133;25.8
MG;Minas Gerais;Mulheres;2021;COVID-19;20195;159.88
MG;Minas Gerais;Mulheres;2021;Endócrinas e metabólicas;4908;37.49
MG;Minas Gerais;Mulheres;2021;Aparelho digestivo;3092;23.98
MG;Minas Gerais;Mulheres;2021;Infecciosas e parasitárias;2917;22.48
MG;Minas Gerais;Mulheres;2021;Perinatais e malformações;1098;11.22
MG;Minas Gerais;Mulheres;2021;Sinais e achados mal definidos;4729;35.88
MG;Minas Gerais;Mulheres;2021;Demais causas definidas;8653;64.8
MG;Minas Gerais;Mulheres;2022;Aparelho circulatório;18830;136.96
MG;Minas Gerais;Mulheres;2022;Neoplasias;12125;94.13
MG;Minas Gerais;Mulheres;2022;Aparelho respiratório;9787;69.76
MG;Minas Gerais;Mulheres;2022;Causas externas;3366;27.24
MG;Minas Gerais;Mulheres;2022;COVID-19;3390;24.58
MG;Minas Gerais;Mulheres;2022;Endócrinas e metabólicas;4966;36.68
MG;Minas Gerais;Mulheres;2022;Aparelho digestivo;3283;24.72
MG;Minas Gerais;Mulheres;2022;Infecciosas e parasitárias;3181;23.86
MG;Minas Gerais;Mulheres;2022;Perinatais e malformações;1157;12.16
MG;Minas Gerais;Mulheres;2022;Sinais e achados mal definidos;4697;34.78
MG;Minas Gerais;Mulheres;2022;Demais causas definidas;9608;69.73
MG;Minas Gerais;Mulheres;2023;Aparelho circulatório;18079;127.56
MG;Minas Gerais;Mulheres;2023;Neoplasias;12552;94.82
MG;Minas Gerais;Mulheres;2023;Aparelho respiratório;9813;67.85
MG;Minas Gerais;Mulheres;2023;Causas externas;3521;28.05
MG;Minas Gerais;Mulheres;2023;COVID-19;523;3.67
MG;Minas Gerais;Mulheres;2023;Endócrinas e metabólicas;4822;34.65
MG;Minas Gerais;Mulheres;2023;Aparelho digestivo;3151;23.11
MG;Minas Gerais;Mulheres;2023;Infecciosas e parasitárias;3355;24.61
MG;Minas Gerais;Mulheres;2023;Perinatais e malformações;1123;11.9
MG;Minas Gerais;Mulheres;2023;Sinais e achados mal definidos;4309;31.19
MG;Minas Gerais;Mulheres;2023;Demais causas definidas;10244;72.08
MG;Minas Gerais;Mulheres;2024;Aparelho circulatório;17995;123.27
MG;Minas Gerais;Mulheres;2024;Neoplasias;12911;94.94
MG;Minas Gerais;Mulheres;2024;Aparelho respiratório;11034;73.98
MG;Minas Gerais;Mulheres;2024;Causas externas;3780;29.53
MG;Minas Gerais;Mulheres;2024;COVID-19;360;2.46
MG;Minas Gerais;Mulheres;2024;Endócrinas e metabólicas;4826;33.7
MG;Minas Gerais;Mulheres;2024;Aparelho digestivo;3563;25.34
MG;Minas Gerais;Mulheres;2024;Infecciosas e parasitárias;4315;30.84
MG;Minas Gerais;Mulheres;2024;Perinatais e malformações;1059;11.39
MG;Minas Gerais;Mulheres;2024;Sinais e achados mal definidos;4367;30.79
MG;Minas Gerais;Mulheres;2024;Demais causas definidas;10380;71.34
MG;Minas Gerais;Mulheres;2025;Aparelho circulatório;17351;114.81
MG;Minas Gerais;Mulheres;2025;Neoplasias;12959;92.72
MG;Minas Gerais;Mulheres;2025;Aparelho respiratório;11292;73.16
MG;Minas Gerais;Mulheres;2025;Causas externas;3904;29.98
MG;Minas Gerais;Mulheres;2025;COVID-19;107;0.72
MG;Minas Gerais;Mulheres;2025;Endócrinas e metabólicas;4516;30.61
MG;Minas Gerais;Mulheres;2025;Aparelho digestivo;3538;24.2
MG;Minas Gerais;Mulheres;2025;Infecciosas e parasitárias;3091;21.17
MG;Minas Gerais;Mulheres;2025;Perinatais e malformações;1094;12.03
MG;Minas Gerais;Mulheres;2025;Sinais e achados mal definidos;4127;28.08
MG;Minas Gerais;Mulheres;2025;Demais causas definidas;9949;65.8
MS;Mato Grosso do Sul;Ambos;2000;Aparelho circulatório;3295;280.83
MS;Mato Grosso do Sul;Ambos;2000;Neoplasias;1350;108.35
MS;Mato Grosso do Sul;Ambos;2000;Aparelho respiratório;979;78.2
MS;Mato Grosso do Sul;Ambos;2000;Causas externas;1621;84.07
MS;Mato Grosso do Sul;Ambos;2000;Endócrinas e metabólicas;596;47.07
