Território;Nome do território;Sexo;Ano;Faixa etária;População
RO;Rondônia;Homens;2000;50-54;24097
RO;Rondônia;Homens;2000;55-59;18402
RO;Rondônia;Homens;2000;60-64;14871
RO;Rondônia;Homens;2000;65-69;10874
RO;Rondônia;Homens;2000;70-74;7713
RO;Rondônia;Homens;2000;75-79;4540
RO;Rondônia;Homens;2000;80+;3747
RO;Rondônia;Homens;2001;<1;16073
RO;Rondônia;Homens;2001;1-4;64173
RO;Rondônia;Homens;2001;5-9;79782
RO;Rondônia;Homens;2001;10-14;79110
RO;Rondônia;Homens;2001;15-19;76019
RO;Rondônia;Homens;2001;20-24;68877
RO;Rondônia;Homens;2001;25-29;59937
RO;Rondônia;Homens;2001;30-34;55311
RO;Rondônia;Homens;2001;35-39;50547
RO;Rondônia;Homens;2001;40-44;41991
RO;Rondônia;Homens;2001;45-49;32692
RO;Rondônia;Homens;2001;50-54;25090
RO;Rondônia;Homens;2001;55-59;19048
RO;Rondônia;Homens;2001;60-64;15190
RO;Rondônia;Homens;2001;65-69;11247
RO;Rondônia;Homens;2001;70-74;7936
RO;Rondônia;Homens;2001;75-79;4800
RO;Rondônia;Homens;2001;80+;3924
RO;Rondônia;Homens;2002;<1;15946
RO;Rondônia;Homens;2002;1-4;63875
RO;Rondônia;Homens;2002;5-9;79485
RO;Rondônia;Homens;2002;10-14;79029
RO;Rondônia;Homens;2002;15-19;76658
RO;Rondônia;Homens;2002;20-24;70304
RO;Rondônia;Homens;2002;25-29;61162
RO;Rondônia;Homens;2002;30-34;55818
RO;Rondônia;Homens;2002;35-39;51423
RO;Rondônia;Homens;2002;40-44;43539
RO;Rondônia;Homens;2002;45-49;34097
RO;Rondônia;Homens;2002;50-54;26163
RO;Rondônia;Homens;2002;55-59;19800
RO;Rondônia;Homens;2002;60-64;15479
RO;Rondônia;Homens;2002;65-69;11681
RO;Rondônia;Homens;2002;70-74;8138
RO;Rondônia;Homens;2002;75-79;5062
RO;Rondônia;Homens;2002;80+;4115
RO;Rondônia;Homens;2003;<1;15783
RO;Rondônia;Homens;2003;1-4;63501
RO;Rondônia;Homens;2003;5-9;79284
RO;Rondônia;Homens;2003;10-14;78910
RO;Rondônia;Homens;2003;15-19;77142
RO;Rondônia;Homens;2003;20-24;71574
RO;Rondônia;Homens;2003;25-29;62697
RO;Rondônia;Homens;2003;30-34;56453
RO;Rondônia;Homens;2003;35-39;52173
RO;Rondônia;Homens;2003;40-44;45037
RO;Rondônia;Homens;2003;45-49;35552
RO;Rondônia;Homens;2003;50-54;27309
RO;Rondônia;Homens;2003;55-59;20647
RO;Rondônia;Homens;2003;60-64;15786
RO;Rondônia;Homens;2003;65-69;12132
RO;Rondônia;Homens;2003;70-74;8333
RO;Rondônia;Homens;2003;75-79;5323
RO;Rondônia;Homens;2003;80+;4321
RO;Rondônia;Homens;2004;<1;15573
RO;Rondônia;Homens;2004;1-4;63055
RO;Rondônia;Homens;2004;5-9;79157
RO;Rondônia;Homens;2004;10-14;78748
RO;Rondônia;Homens;2004;15-19;77442
RO;Rondônia;Homens;2004;20-24;72741
RO;Rondônia;Homens;2004;25-29;64490
RO;Rondônia;Homens;2004;30-34;57236
RO;Rondônia;Homens;2004;35-39;52808
RO;Rondônia;Homens;2004;40-44;46513
RO;Rondônia;Homens;2004;45-49;37077
RO;Rondônia;Homens;2004;50-54;28525
RO;Rondônia;Homens;2004;55-59;21570
RO;Rondônia;Homens;2004;60-64;16175
RO;Rondônia;Homens;2004;65-69;12550
RO;Rondônia;Homens;2004;70-74;8560
RO;Rondônia;Homens;2004;75-79;5560
RO;Rondônia;Homens;2004;80+;4544
RO;Rondônia;Homens;2005;<1;15321
RO;Rondônia;Homens;2005;1-4;62577
RO;Rondônia;Homens;2005;5-9;78990
RO;Rondônia;Homens;2005;10-14;78574
RO;Rondônia;Homens;2005;15-19;77617
RO;Rondônia;Homens;2005;20-24;73818
RO;Rondônia;Homens;2005;25-29;66425
RO;Rondônia;Homens;2005;30-34;58215
RO;Rondônia;Homens;2005;35-39;53406
RO;Rondônia;Homens;2005;40-44;47905
RO;Rondônia;Homens;2005;45-49;38670
RO;Rondônia;Homens;2005;50-54;29838
RO;Rondônia;Homens;2005;55-59;22556
RO;Rondônia;Homens;2005;60-64;16683
RO;Rondônia;Homens;2005;65-69;12927
RO;Rondônia;Homens;2005;70-74;8845
RO;Rondônia;Homens;2005;75-79;5761
RO;Rondônia;Homens;2005;80+;4791
RO;Rondônia;Homens;2006;<1;14741
RO;Rondônia;Homens;2006;1-4;61952
RO;Rondônia;Homens;2006;5-9;78807
RO;Rondônia;Homens;2006;10-14;78438
RO;Rondônia;Homens;2006;15-19;77731
RO;Rondônia;Homens;2006;20-24;74802
RO;Rondônia;Homens;2006;25-29;68356
RO;Rondônia;Homens;2006;30-34;59457
RO;Rondônia;Homens;2006;35-39;54082
RO;Rondônia;Homens;2006;40-44;49150
RO;Rondônia;Homens;2006;45-49;40336
RO;Rondônia;Homens;2006;50-54;31236
RO;Rondônia;Homens;2006;55-59;23614
RO;Rondônia;Homens;2006;60-64;17335
RO;Rondônia;Homens;2006;65-69;13270
RO;Rondônia;Homens;2006;70-74;9216
RO;Rondônia;Homens;2006;75-79;5944
RO;Rondônia;Homens;2006;80+;5076
RO;Rondônia;Homens;2007;<1;14258
RO;Rondônia;Homens;2007;1-4;60876
RO;Rondônia;Homens;2007;5-9;78571
RO;Rondônia;Homens;2007;10-14;78337
RO;Rondônia;Homens;2007;15-19;77835
RO;Rondônia;Homens;2007;20-24;75686
RO;Rondônia;Homens;2007;25-29;70189
RO;Rondônia;Homens;2007;30-34;61002
RO;Rondônia;Homens;2007;35-39;54873
RO;Rondônia;Homens;2007;40-44;50244
RO;Rondônia;Homens;2007;45-49;42047
RO;Rondônia;Homens;2007;50-54;32710
RO;Rondônia;Homens;2007;55-59;24744
RO;Rondônia;Homens;2007;60-64;18093
RO;Rondônia;Homens;2007;65-69;13612
RO;Rondônia;Homens;2007;70-74;9663
RO;Rondônia;Homens;2007;75-79;6134
RO;Rondônia;Homens;2007;80+;5389
RO;Rondônia;Homens;2008;<1;14001
RO;Rondônia;Homens;2008;1-4;59476
RO;Rondônia;Homens;2008;5-9;78205
RO;Rondônia;Homens;2008;10-14;78323
RO;Rondônia;Homens;2008;15-19;77892
RO;Rondônia;Homens;2008;20-24;76403
RO;Rondônia;Homens;2008;25-29;71839
RO;Rondônia;Homens;2008;30-34;62847
RO;Rondônia;Homens;2008;35-39;55759
RO;Rondônia;Homens;2008;40-44;51223
RO;Rondônia;Homens;2008;45-49;43701
RO;Rondônia;Homens;2008;50-54;34246
RO;Rondônia;Homens;2008;55-59;25925
RO;Rondônia;Homens;2008;60-64;18941
RO;Rondônia;Homens;2008;65-69;13968
RO;Rondônia;Homens;2008;70-74;10137
RO;Rondônia;Homens;2008;75-79;6329
RO;Rondônia;Homens;2008;80+;5726
RO;Rondônia;Homens;2009;<1;14273
RO;Rondônia;Homens;2009;1-4;57980
RO;Rondônia;Homens;2009;5-9;77697
RO;Rondônia;Homens;2009;10-14;78335
RO;Rondônia;Homens;2009;15-19;77867
RO;Rondônia;Homens;2009;20-24;76856
RO;Rondônia;Homens;2009;25-29;73274
RO;Rondônia;Homens;2009;30-34;64862
RO;Rondônia;Homens;2009;35-39;56725
RO;Rondônia;Homens;2009;40-44;52037
RO;Rondônia;Homens;2009;45-49;45286
RO;Rondônia;Homens;2009;50-54;35819
RO;Rondônia;Homens;2009;55-59;27156
RO;Rondônia;Homens;2009;60-64;19836
RO;Rondônia;Homens;2009;65-69;14373
RO;Rondônia;Homens;2009;70-74;10574
RO;Rondônia;Homens;2009;75-79;6542
RO;Rondônia;Homens;2009;80+;6042
RO;Rondônia;Homens;2010;<1;14365
RO;Rondônia;Homens;2010;1-4;56862
RO;Rondônia;Homens;2010;5-9;77044
RO;Rondônia;Homens;2010;10-14;78251
RO;Rondônia;Homens;2010;15-19;77582
RO;Rondônia;Homens;2010;20-24;76629
RO;Rondônia;Homens;2010;25-29;74126
RO;Rondônia;Homens;2010;30-34;66692
RO;Rondônia;Homens;2010;35-39;57709
RO;Rondônia;Homens;2010;40-44;52684
RO;Rondônia;Homens;2010;45-49;46710
RO;Rondônia;Homens;2010;50-54;37405
RO;Rondônia;Homens;2010;55-59;28446
RO;Rondônia;Homens;2010;60-64;20759
RO;Rondônia;Homens;2010;65-69;14854
RO;Rondônia;Homens;2010;70-74;10965
RO;Rondônia;Homens;2010;75-79;6806
RO;Rondônia;Homens;2010;80+;6345
RO;Rondônia;Homens;2011;<1;14487
RO;Rondônia;Homens;2011;1-4;56303
RO;Rondônia;Homens;2011;5-9;75832
RO;Rondônia;Homens;2011;10-14;78111
RO;Rondônia;Homens;2011;15-19;77280
RO;Rondônia;Homens;2011;20-24;75997
RO;Rondônia;Homens;2011;25-29;74448
RO;Rondônia;Homens;2011;30-34;68207
RO;Rondônia;Homens;2011;35-39;58778
RO;Rondônia;Homens;2011;40-44;53280
RO;Rondônia;Homens;2011;45-49;47920
RO;Rondônia;Homens;2011;50-54;39008
RO;Rondônia;Homens;2011;55-59;29780
RO;Rondônia;Homens;2011;60-64;21725
RO;Rondônia;Homens;2011;65-69;15432
RO;Rondônia;Homens;2011;70-74;11306
RO;Rondônia;Homens;2011;75-79;7155
RO;Rondônia;Homens;2011;80+;6660
RO;Rondônia;Homens;2012;<1;14419
RO;Rondônia;Homens;2012;1-4;56445
RO;Rondônia;Homens;2012;5-9;74220
RO;Rondônia;Homens;2012;10-14;77874
RO;Rondônia;Homens;2012;15-19;77172
RO;Rondônia;Homens;2012;20-24;75631
RO;Rondônia;Homens;2012;25-29;74719
RO;Rondônia;Homens;2012;30-34;69584
RO;Rondônia;Homens;2012;35-39;60094
RO;Rondônia;Homens;2012;40-44;53950
RO;Rondônia;Homens;2012;45-49;48953
RO;Rondônia;Homens;2012;50-54;40619
RO;Rondônia;Homens;2012;55-59;31162
RO;Rondônia;Homens;2012;60-64;22745
RO;Rondônia;Homens;2012;65-69;16097
RO;Rondônia;Homens;2012;70-74;11612
RO;Rondônia;Homens;2012;75-79;7563
RO;Rondônia;Homens;2012;80+;6984
RO;Rondônia;Homens;2013;<1;14029
RO;Rondônia;Homens;2013;1-4;56859
RO;Rondônia;Homens;2013;5-9;72446
RO;Rondônia;Homens;2013;10-14;77474
RO;Rondônia;Homens;2013;15-19;77183
RO;Rondônia;Homens;2013;20-24;75412
RO;Rondônia;Homens;2013;25-29;74837
RO;Rondônia;Homens;2013;30-34;70746
RO;Rondônia;Homens;2013;35-39;61651
RO;Rondônia;Homens;2013;40-44;54685
RO;Rondônia;Homens;2013;45-49;49859
RO;Rondônia;Homens;2013;50-54;42140
RO;Rondônia;Homens;2013;55-59;32601
RO;Rondônia;Homens;2013;60-64;23817
RO;Rondônia;Homens;2013;65-69;16852
RO;Rondônia;Homens;2013;70-74;11919
RO;Rondônia;Homens;2013;75-79;7994
RO;Rondônia;Homens;2013;80+;7317
RO;Rondônia;Homens;2014;<1;14128
RO;Rondônia;Homens;2014;1-4;56665
RO;Rondônia;Homens;2014;5-9;71072
RO;Rondônia;Homens;2014;10-14;76907
RO;Rondônia;Homens;2014;15-19;77206
RO;Rondônia;Homens;2014;20-24;75213
RO;Rondônia;Homens;2014;25-29;74708
RO;Rondônia;Homens;2014;30-34;71664
RO;Rondônia;Homens;2014;35-39;63366
RO;Rondônia;Homens;2014;40-44;55484
RO;Rondônia;Homens;2014;45-49;50612
RO;Rondônia;Homens;2014;50-54;43599
RO;Rondônia;Homens;2014;55-59;34073
RO;Rondônia;Homens;2014;60-64;24960
RO;Rondônia;Homens;2014;65-69;17663
RO;Rondônia;Homens;2014;70-74;12278
RO;Rondônia;Homens;2014;75-79;8407
RO;Rondônia;Homens;2014;80+;7676
RO;Rondônia;Homens;2015;<1;14228
RO;Rondônia;Homens;2015;1-4;56460
RO;Rondônia;Homens;2015;5-9;70013
RO;Rondônia;Homens;2015;10-14;76210
RO;Rondônia;Homens;2015;15-19;77078
RO;Rondônia;Homens;2015;20-24;74947
RO;Rondônia;Homens;2015;25-29;74342
RO;Rondônia;Homens;2015;30-34;72289
RO;Rondônia;Homens;2015;35-39;65091
RO;Rondônia;Homens;2015;40-44;56378
RO;Rondônia;Homens;2015;45-49;51248
RO;Rondônia;Homens;2015;50-54;44953
RO;Rondônia;Homens;2015;55-59;35580
RO;Rondônia;Homens;2015;60-64;26171
RO;Rondônia;Homens;2015;65-69;18485
RO;Rondônia;Homens;2015;70-74;12727
RO;Rondônia;Homens;2015;75-79;8773
RO;Rondônia;Homens;2015;80+;8074
RO;Rondônia;Homens;2016;<1;13918
RO;Rondônia;Homens;2016;1-4;56163
RO;Rondônia;Homens;2016;5-9;69665
RO;Rondônia;Homens;2016;10-14;74985
RO;Rondônia;Homens;2016;15-19;76842
RO;Rondônia;Homens;2016;20-24;74614
RO;Rondônia;Homens;2016;25-29;73814
RO;Rondônia;Homens;2016;30-34;72598
RO;Rondônia;Homens;2016;35-39;66645
RO;Rondônia;Homens;2016;40-44;57414
RO;Rondônia;Homens;2016;45-49;51859
RO;Rondônia;Homens;2016;50-54;46138
RO;Rondônia;Homens;2016;55-59;37106
RO;Rondônia;Homens;2016;60-64;27443
RO;Rondônia;Homens;2016;65-69;19334
RO;Rondônia;Homens;2016;70-74;13261
RO;Rondônia;Homens;2016;75-79;9077
RO;Rondônia;Homens;2016;80+;8518
RO;Rondônia;Homens;2017;<1;13720
RO;Rondônia;Homens;2017;1-4;55589
RO;Rondônia;Homens;2017;5-9;69735
RO;Rondônia;Homens;2017;10-14;73337
RO;Rondônia;Homens;2017;15-19;76470
RO;Rondônia;Homens;2017;20-24;74197
RO;Rondônia;Homens;2017;25-29;73180
RO;Rondônia;Homens;2017;30-34;72611
RO;Rondônia;Homens;2017;35-39;67907
RO;Rondônia;Homens;2017;40-44;58623
RO;Rondônia;Homens;2017;45-49;52494
RO;Rondônia;Homens;2017;50-54;47132
RO;Rondônia;Homens;2017;55-59;38618
RO;Rondônia;Homens;2017;60-64;28771
RO;Rondônia;Homens;2017;65-69;20238
RO;Rondônia;Homens;2017;70-74;13859
RO;Rondônia;Homens;2017;75-79;9348
RO;Rondônia;Homens;2017;80+;9011
RO;Rondônia;Homens;2018;<1;14042
RO;Rondônia;Homens;2018;1-4;55173
RO;Rondônia;Homens;2018;5-9;69669
RO;Rondônia;Homens;2018;10-14;71509
RO;Rondônia;Homens;2018;15-19;75926
RO;Rondônia;Homens;2018;20-24;73710
RO;Rondônia;Homens;2018;25-29;72398
RO;Rondônia;Homens;2018;30-34;72269
RO;Rondônia;Homens;2018;35-39;68832
RO;Rondônia;Homens;2018;40-44;60007
RO;Rondônia;Homens;2018;45-49;53147
RO;Rondônia;Homens;2018;50-54;47965
RO;Rondônia;Homens;2018;55-59;40027
RO;Rondônia;Homens;2018;60-64;30144
RO;Rondônia;Homens;2018;65-69;21203
RO;Rondônia;Homens;2018;70-74;14515
RO;Rondônia;Homens;2018;75-79;9623
RO;Rondônia;Homens;2018;80+;9529
RO;Rondônia;Homens;2019;<1;13949
RO;Rondônia;Homens;2019;1-4;55042
RO;Rondônia;Homens;2019;5-9;69474
RO;Rondônia;Homens;2019;10-14;70070
RO;Rondônia;Homens;2019;15-19;75349
RO;Rondônia;Homens;2019;20-24;73440
RO;Rondônia;Homens;2019;25-29;71709
RO;Rondônia;Homens;2019;30-34;71713
RO;Rondônia;Homens;2019;35-39;69532
RO;Rondônia;Homens;2019;40-44;61543
RO;Rondônia;Homens;2019;45-49;53863
RO;Rondônia;Homens;2019;50-54;48635
RO;Rondônia;Homens;2019;55-59;41382
RO;Rondônia;Homens;2019;60-64;31546
RO;Rondônia;Homens;2019;65-69;22241
RO;Rondônia;Homens;2019;70-74;15216
RO;Rondônia;Homens;2019;75-79;9944
RO;Rondônia;Homens;2019;80+;10042
RO;Rondônia;Homens;2020;<1;13374
RO;Rondônia;Homens;2020;1-4;54813
RO;Rondônia;Homens;2020;5-9;69306
RO;Rondônia;Homens;2020;10-14;68957
RO;Rondônia;Homens;2020;15-19;74732
RO;Rondônia;Homens;2020;20-24;73364
RO;Rondônia;Homens;2020;25-29;71271
RO;Rondônia;Homens;2020;30-34;71092
RO;Rondônia;Homens;2020;35-39;70008
RO;Rondônia;Homens;2020;40-44;63122
RO;Rondônia;Homens;2020;45-49;54658
RO;Rondônia;Homens;2020;50-54;49165
RO;Rondônia;Homens;2020;55-59;42614
RO;Rondônia;Homens;2020;60-64;32905
RO;Rondônia;Homens;2020;65-69;23295
RO;Rondônia;Homens;2020;70-74;15870
RO;Rondônia;Homens;2020;75-79;10288
RO;Rondônia;Homens;2020;80+;10461
RO;Rondônia;Homens;2021;<1;12970
RO;Rondônia;Homens;2021;1-4;54332
RO;Rondônia;Homens;2021;5-9;68687
RO;Rondônia;Homens;2021;10-14;68569
RO;Rondônia;Homens;2021;15-19;73564
RO;Rondônia;Homens;2021;20-24;73284
RO;Rondônia;Homens;2021;25-29;70895
RO;Rondônia;Homens;2021;30-34;70409
RO;Rondônia;Homens;2021;35-39;70171
RO;Rondônia;Homens;2021;40-44;64492
RO;Rondônia;Homens;2021;45-49;55507
RO;Rondônia;Homens;2021;50-54;49524
RO;Rondônia;Homens;2021;55-59;43517
RO;Rondônia;Homens;2021;60-64;34104
RO;Rondônia;Homens;2021;65-69;24219
RO;Rondônia;Homens;2021;70-74;16404
RO;Rondônia;Homens;2021;75-79;10580
RO;Rondônia;Homens;2021;80+;10675
RO;Rondônia;Homens;2022;<1;12701
RO;Rondônia;Homens;2022;1-4;53578
RO;Rondônia;Homens;2022;5-9;67923
RO;Rondônia;Homens;2022;10-14;68616
RO;Rondônia;Homens;2022;15-19;71853
RO;Rondônia;Homens;2022;20-24;72918
RO;Rondônia;Homens;2022;25-29;70423
RO;Rondônia;Homens;2022;30-34;69662
RO;Rondônia;Homens;2022;35-39;70085
RO;Rondônia;Homens;2022;40-44;65616
RO;Rondônia;Homens;2022;45-49;56568
RO;Rondônia;Homens;2022;50-54;49982
RO;Rondônia;Homens;2022;55-59;44245
RO;Rondônia;Homens;2022;60-64;35330
RO;Rondônia;Homens;2022;65-69;25258
RO;Rondônia;Homens;2022;70-74;16992
RO;Rondônia;Homens;2022;75-79;10906
RO;Rondônia;Homens;2022;80+;10868
RO;Rondônia;Homens;2023;<1;12308
RO;Rondônia;Homens;2023;1-4;52190
RO;Rondônia;Homens;2023;5-9;67877
RO;Rondônia;Homens;2023;10-14;68568
RO;Rondônia;Homens;2023;15-19;69961
RO;Rondônia;Homens;2023;20-24;72357
RO;Rondônia;Homens;2023;25-29;70008
RO;Rondônia;Homens;2023;30-34;68920
RO;Rondônia;Homens;2023;35-39;69783
RO;Rondônia;Homens;2023;40-44;66540
RO;Rondônia;Homens;2023;45-49;57932
RO;Rondônia;Homens;2023;50-54;50648
RO;Rondônia;Homens;2023;55-59;45005
RO;Rondônia;Homens;2023;60-64;36659
RO;Rondônia;Homens;2023;65-69;26502
RO;Rondônia;Homens;2023;70-74;17789
RO;Rondônia;Homens;2023;75-79;11384
RO;Rondônia;Homens;2023;80+;11241
RO;Rondônia;Homens;2024;<1;11977
RO;Rondônia;Homens;2024;1-4;50537
RO;Rondônia;Homens;2024;5-9;67698
RO;Rondônia;Homens;2024;10-14;68392
RO;Rondônia;Homens;2024;15-19;68540
RO;Rondônia;Homens;2024;20-24;71797
RO;Rondônia;Homens;2024;25-29;69812
RO;Rondônia;Homens;2024;30-34;68278
RO;Rondônia;Homens;2024;35-39;69280
RO;Rondônia;Homens;2024;40-44;67245
RO;Rondônia;Homens;2024;45-49;59460
RO;Rondônia;Homens;2024;50-54;51378
RO;Rondônia;Homens;2024;55-59;45639
RO;Rondônia;Homens;2024;60-64;37973
RO;Rondônia;Homens;2024;65-69;27767
RO;Rondônia;Homens;2024;70-74;18676
RO;Rondônia;Homens;2024;75-79;11929
RO;Rondônia;Homens;2024;80+;11716
RO;Rondônia;Homens;2025;<1;11731
RO;Rondônia;Homens;2025;1-4;49167
RO;Rondônia;Homens;2025;5-9;66859
RO;Rondônia;Homens;2025;10-14;68217
RO;Rondônia;Homens;2025;15-19;67467
RO;Rondônia;Homens;2025;20-24;71180
RO;Rondônia;Homens;2025;25-29;69642
RO;Rondônia;Homens;2025;30-34;67733
RO;Rondônia;Homens;2025;35-39;68634
RO;Rondônia;Homens;2025;40-44;67706
RO;Rondônia;Homens;2025;45-49;61023
RO;Rondônia;Homens;2025;50-54;52209
RO;Rondônia;Homens;2025;55-59;46197
RO;Rondônia;Homens;2025;60-64;39184
RO;Rondônia;Homens;2025;65-69;29053
RO;Rondônia;Homens;2025;70-74;19649
RO;Rondônia;Homens;2025;75-79;12482
RO;Rondônia;Homens;2025;80+;12255
RO;Rondônia;Mulheres;2000;<1;15852
RO;Rondônia;Mulheres;2000;1-4;63886
RO;Rondônia;Mulheres;2000;5-9;79565
RO;Rondônia;Mulheres;2000;10-14;78885
RO;Rondônia;Mulheres;2000;15-19;75860
RO;Rondônia;Mulheres;2000;20-24;67871
RO;Rondônia;Mulheres;2000;25-29;59796
RO;Rondônia;Mulheres;2000;30-34;52653
RO;Rondônia;Mulheres;2000;35-39;45278
RO;Rondônia;Mulheres;2000;40-44;36863
RO;Rondônia;Mulheres;2000;45-49;28383
RO;Rondônia;Mulheres;2000;50-54;20514
RO;Rondônia;Mulheres;2000;55-59;15465
RO;Rondônia;Mulheres;2000;60-64;12020
RO;Rondônia;Mulheres;2000;65-69;8735
RO;Rondônia;Mulheres;2000;70-74;5745
RO;Rondônia;Mulheres;2000;75-79;3602
RO;Rondônia;Mulheres;2000;80+;3673
RO;Rondônia;Mulheres;2001;<1;15621
RO;Rondônia;Mulheres;2001;1-4;63344
RO;Rondônia;Mulheres;2001;5-9;79340
RO;Rondônia;Mulheres;2001;10-14;78602
RO;Rondônia;Mulheres;2001;15-19;76511
RO;Rondônia;Mulheres;2001;20-24;69370
RO;Rondônia;Mulheres;2001;25-29;61082
RO;Rondônia;Mulheres;2001;30-34;53737
RO;Rondônia;Mulheres;2001;35-39;46601
RO;Rondônia;Mulheres;2001;40-44;38366
RO;Rondônia;Mulheres;2001;45-49;29855
RO;Rondônia;Mulheres;2001;50-54;21681
RO;Rondônia;Mulheres;2001;55-59;16095
RO;Rondônia;Mulheres;2001;60-64;12448
RO;Rondônia;Mulheres;2001;65-69;9156
RO;Rondônia;Mulheres;2001;70-74;6089
RO;Rondônia;Mulheres;2001;75-79;3750
RO;Rondônia;Mulheres;2001;80+;3814
RO;Rondônia;Mulheres;2002;<1;15367
RO;Rondônia;Mulheres;2002;1-4;62695
RO;Rondônia;Mulheres;2002;5-9;79052
RO;Rondônia;Mulheres;2002;10-14;78398
RO;Rondônia;Mulheres;2002;15-19;77009
RO;Rondônia;Mulheres;2002;20-24;70762
RO;Rondônia;Mulheres;2002;25-29;62503
RO;Rondônia;Mulheres;2002;30-34;54927
RO;Rondônia;Mulheres;2002;35-39;47848
RO;Rondônia;Mulheres;2002;40-44;39909
RO;Rondônia;Mulheres;2002;45-49;31328
RO;Rondônia;Mulheres;2002;50-54;22981
RO;Rondônia;Mulheres;2002;55-59;16778
RO;Rondônia;Mulheres;2002;60-64;12898
RO;Rondônia;Mulheres;2002;65-69;9563
RO;Rondônia;Mulheres;2002;70-74;6458
RO;Rondônia;Mulheres;2002;75-79;3919
RO;Rondônia;Mulheres;2002;80+;3951
RO;Rondônia;Mulheres;2003;<1;15107
RO;Rondônia;Mulheres;2003;1-4;61921
RO;Rondônia;Mulheres;2003;5-9;78717
RO;Rondônia;Mulheres;2003;10-14;78276
RO;Rondônia;Mulheres;2003;15-19;77306
RO;Rondônia;Mulheres;2003;20-24;72044
RO;Rondônia;Mulheres;2003;25-29;64090
RO;Rondônia;Mulheres;2003;30-34;56212
RO;Rondônia;Mulheres;2003;35-39;49075
RO;Rondônia;Mulheres;2003;40-44;41430
RO;Rondônia;Mulheres;2003;45-49;32832
RO;Rondônia;Mulheres;2003;50-54;24373
RO;Rondônia;Mulheres;2003;55-59;17561
RO;Rondônia;Mulheres;2003;60-64;13367
RO;Rondônia;Mulheres;2003;65-69;9965
RO;Rondônia;Mulheres;2003;70-74;6837
RO;Rondônia;Mulheres;2003;75-79;4120
RO;Rondônia;Mulheres;2003;80+;4096
RO;Rondônia;Mulheres;2004;<1;14832
RO;Rondônia;Mulheres;2004;1-4;61035
RO;Rondônia;Mulheres;2004;5-9;78383
RO;Rondônia;Mulheres;2004;10-14;78181
RO;Rondônia;Mulheres;2004;15-19;77409
RO;Rondônia;Mulheres;2004;20-24;73224
RO;Rondônia;Mulheres;2004;25-29;65818
RO;Rondônia;Mulheres;2004;30-34;57583
RO;Rondônia;Mulheres;2004;35-39;50270
RO;Rondônia;Mulheres;2004;40-44;42954
RO;Rondônia;Mulheres;2004;45-49;34382
RO;Rondônia;Mulheres;2004;50-54;25824
RO;Rondônia;Mulheres;2004;55-59;18462
RO;Rondônia;Mulheres;2004;60-64;13892
RO;Rondônia;Mulheres;2004;65-69;10359
RO;Rondônia;Mulheres;2004;70-74;7217
RO;Rondônia;Mulheres;2004;75-79;4359
RO;Rondônia;Mulheres;2004;80+;4263
RO;Rondônia;Mulheres;2005;<1;14564
RO;Rondônia;Mulheres;2005;1-4;60144
RO;Rondônia;Mulheres;2005;5-9;77913
RO;Rondônia;Mulheres;2005;10-14;78104
RO;Rondônia;Mulheres;2005;15-19;77394
RO;Rondônia;Mulheres;2005;20-24;74276
RO;Rondônia;Mulheres;2005;25-29;67621
RO;Rondônia;Mulheres;2005;30-34;59042
RO;Rondônia;Mulheres;2005;35-39;51487
RO;Rondônia;Mulheres;2005;40-44;44451
RO;Rondônia;Mulheres;2005;45-49;35956
RO;Rondônia;Mulheres;2005;50-54;27314
RO;Rondônia;Mulheres;2005;55-59;19497
RO;Rondônia;Mulheres;2005;60-64;14474
RO;Rondônia;Mulheres;2005;65-69;10772
RO;Rondônia;Mulheres;2005;70-74;7600
RO;Rondônia;Mulheres;2005;75-79;4637
RO;Rondônia;Mulheres;2005;80+;4459
RO;Rondônia;Mulheres;2006;<1;14123
RO;Rondônia;Mulheres;2006;1-4;59221
RO;Rondônia;Mulheres;2006;5-9;77338
RO;Rondônia;Mulheres;2006;10-14;78001
RO;Rondônia;Mulheres;2006;15-19;77378
RO;Rondônia;Mulheres;2006;20-24;75167
RO;Rondônia;Mulheres;2006;25-29;69410
RO;Rondônia;Mulheres;2006;30-34;60628
RO;Rondônia;Mulheres;2006;35-39;52768
RO;Rondônia;Mulheres;2006;40-44;45895
RO;Rondônia;Mulheres;2006;45-49;37576
RO;Rondônia;Mulheres;2006;50-54;28826
RO;Rondônia;Mulheres;2006;55-59;20675
RO;Rondônia;Mulheres;2006;60-64;15118
RO;Rondônia;Mulheres;2006;65-69;11210
RO;Rondônia;Mulheres;2006;70-74;7987
RO;Rondônia;Mulheres;2006;75-79;4949
RO;Rondônia;Mulheres;2006;80+;4690
RO;Rondônia;Mulheres;2007;<1;13622
RO;Rondônia;Mulheres;2007;1-4;58108
RO;Rondônia;Mulheres;2007;5-9;76631
RO;Rondônia;Mulheres;2007;10-14;77827
RO;Rondônia;Mulheres;2007;15-19;77445
RO;Rondônia;Mulheres;2007;20-24;75898
RO;Rondônia;Mulheres;2007;25-29;71101
RO;Rondônia;Mulheres;2007;30-34;62351
RO;Rondônia;Mulheres;2007;35-39;54144
RO;Rondônia;Mulheres;2007;40-44;47277
RO;Rondônia;Mulheres;2007;45-49;39233
RO;Rondônia;Mulheres;2007;50-54;30349
RO;Rondônia;Mulheres;2007;55-59;21995
RO;Rondônia;Mulheres;2007;60-64;15817
RO;Rondônia;Mulheres;2007;65-69;11688
